,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2396,3,2020-09-26,17:30,Premier League,Matchweek 3,Sat,Away,D,3,3,West Brom,2.0,0.6,75.0,,Thiago Silva,4-2-3-1,5-4-1,Jonathan Moss,Match Report,,22.0,10.0,19.4,1.0,0,0,2021,Chelsea
2398,6,2020-10-17,15:00,Premier League,Matchweek 5,Sat,Home,D,3,3,Southampton,1.8,1.9,53.0,,César Azpilicueta,4-2-3-1,4-4-2,Peter Bankes,Match Report,,11.0,5.0,11.3,0.0,0,0,2021,Chelsea
2399,8,2020-10-24,17:30,Premier League,Matchweek 6,Sat,Away,D,0,0,Manchester Utd,0.2,0.6,49.0,,César Azpilicueta,3-4-3,4-2-3-1,Martin Atkinson,Match Report,,6.0,1.0,20.3,0.0,0,0,2021,Chelsea
2403,15,2020-11-29,16:30,Premier League,Matchweek 10,Sun,Home,D,0,0,Tottenham,0.8,0.2,60.0,,Thiago Silva,4-3-3,4-2-3-1,Paul Tierney,Match Report,,13.0,3.0,17.3,0.0,0,0,2021,Chelsea
2409,23,2020-12-28,17:30,Premier League,Matchweek 16,Mon,Home,D,1,1,Aston Villa,1.7,0.7,63.0,,César Azpilicueta,4-3-3,4-2-3-1,Stuart Attwell,Match Report,,16.0,5.0,17.1,0.0,0,0,2021,Chelsea
2413,29,2021-01-27,18:00,Premier League,Matchweek 20,Wed,Home,D,0,0,Wolves,0.7,0.5,78.0,,César Azpilicueta,3-4-3,3-4-1-2,Andy Madley,Match Report,,14.0,5.0,16.5,0.0,0,0,2021,Chelsea
2418,35,2021-02-20,12:30,Premier League,Matchweek 25,Sat,Away,D,1,1,Southampton,1.2,0.6,70.0,,César Azpilicueta,3-4-3,4-4-2,Anthony Taylor,Match Report,,8.0,2.0,19.6,1.0,1,1,2021,Chelsea
2419,37,2021-02-28,16:30,Premier League,Matchweek 26,Sun,Home,D,0,0,Manchester Utd,1.1,0.4,57.0,,César Azpilicueta,3-4-3,4-2-3-1,Stuart Attwell,Match Report,,18.0,6.0,21.9,0.0,0,0,2021,Chelsea
2422,40,2021-03-13,12:30,Premier League,Matchweek 28,Sat,Away,D,0,0,Leeds United,1.0,0.4,62.0,,César Azpilicueta,4-2-3-1,4-1-4-1,Kevin Friend,Match Report,,15.0,8.0,17.6,0.0,0,0,2021,Chelsea
2425,48,2021-04-20,20:15,Premier League,Matchweek 32,Tue,Home,D,0,0,Brighton,0.7,0.5,64.0,,Jorginho,3-4-3,3-1-4-2,Stuart Attwell,Match Report,,7.0,4.0,16.9,0.0,0,0,2021,Chelsea
