,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2776,3,2020-09-26,15:00,Premier League,Matchweek 3,Sat,Home,L,1,2,Everton,0.4,1.9,42.0,,Wilfried Zaha,4-4-2,4-3-3,Kevin Friend,Match Report,,8.0,1.0,18.3,0.0,0,0,2021,Crystal Palace
2777,4,2020-10-03,12:30,Premier League,Matchweek 4,Sat,Away,L,0,4,Chelsea,0.2,2.7,30.0,,Wilfried Zaha,4-4-2,4-2-3-1,Michael Oliver,Match Report,,4.0,0.0,22.5,0.0,0,0,2021,Crystal Palace
2780,7,2020-10-30,20:00,Premier League,Matchweek 7,Fri,Away,L,0,2,Wolves,0.7,1.3,55.0,,Luka Milivojević,4-3-3,3-4-3,Martin Atkinson,Match Report,,11.0,2.0,19.3,2.0,0,0,2021,Crystal Palace
2782,9,2020-11-23,17:30,Premier League,Matchweek 9,Mon,Away,L,0,1,Burnley,1.5,1.5,54.0,,Scott Dann,4-4-2,4-4-2,Kevin Friend,Match Report,,15.0,5.0,19.5,0.0,0,0,2021,Crystal Palace
2783,10,2020-11-27,20:00,Premier League,Matchweek 10,Fri,Home,L,0,2,Newcastle Utd,0.6,1.3,57.0,,Scott Dann,4-4-2,4-4-2,Graham Scott,Match Report,,12.0,3.0,17.0,1.0,0,0,2021,Crystal Palace
2787,14,2020-12-19,12:30,Premier League,Matchweek 14,Sat,Home,L,0,7,Liverpool,0.3,2.5,36.0,,Luka Milivojević,4-4-2,4-3-3,Jonathan Moss,Match Report,,5.0,3.0,20.8,0.0,0,0,2021,Crystal Palace
2788,15,2020-12-26,15:00,Premier League,Matchweek 15,Sat,Away,L,0,3,Aston Villa,0.9,3.9,61.0,,Luka Milivojević,4-4-2,4-2-3-1,Anthony Taylor,Match Report,,13.0,6.0,20.2,2.0,0,0,2021,Crystal Palace
2792,20,2021-01-17,19:15,Premier League,Matchweek 19,Sun,Away,L,0,4,Manchester City,0.1,0.7,29.0,,Luka Milivojević,4-1-4-1,4-3-3,Lee Mason,Match Report,,2.0,0.0,28.2,0.0,0,0,2021,Crystal Palace
2793,21,2021-01-26,18:00,Premier League,Matchweek 20,Tue,Home,L,2,3,West Ham,0.7,2.8,54.0,,Luka Milivojević,4-4-2,4-2-3-1,Stuart Attwell,Match Report,,6.0,3.0,21.8,0.0,0,0,2021,Crystal Palace
2796,24,2021-02-08,20:00,Premier League,Matchweek 23,Mon,Away,L,0,2,Leeds United,0.4,1.9,33.0,,Luka Milivojević,4-4-2,4-1-4-1,Andre Marriner,Match Report,,8.0,3.0,19.3,0.0,0,0,2021,Crystal Palace
2797,25,2021-02-13,15:00,Premier League,Matchweek 24,Sat,Home,L,0,3,Burnley,0.5,1.4,54.0,,Luka Milivojević,4-4-2,4-4-2,Michael Oliver,Match Report,,13.0,3.0,18.6,0.0,0,0,2021,Crystal Palace
2801,29,2021-03-07,19:15,Premier League,Matchweek 27,Sun,Away,L,1,4,Tottenham,0.5,2.7,37.0,,Luka Milivojević,4-4-2,4-2-3-1,Stuart Attwell,Match Report,,5.0,1.0,14.9,0.0,0,0,2021,Crystal Palace
2804,32,2021-04-10,17:30,Premier League,Matchweek 31,Sat,Home,L,1,4,Chelsea,0.4,3.1,36.0,,Luka Milivojević,4-4-2,3-4-3,Michael Oliver,Match Report,,1.0,1.0,5.9,0.0,0,0,2021,Crystal Palace
2805,33,2021-04-26,20:00,Premier League,Matchweek 33,Mon,Away,L,1,2,Leicester City,0.7,1.5,34.0,,Luka Milivojević,4-3-3,3-4-1-2,Graham Scott,Match Report,,4.0,2.0,14.6,0.0,0,0,2021,Crystal Palace
2806,34,2021-05-01,12:30,Premier League,Matchweek 34,Sat,Home,L,0,2,Manchester City,0.9,1.7,32.0,,Luka Milivojević,4-3-3,4-4-1-1,David Coote,Match Report,,9.0,4.0,19.6,0.0,0,0,2021,Crystal Palace
2808,36,2021-05-11,20:15,Premier League,Matchweek 32,Tue,Away,L,1,3,Southampton,1.5,1.2,38.0,,Luka Milivojević,4-3-3,4-4-2,Andy Madley,Match Report,,10.0,3.0,18.9,1.0,0,1,2021,Crystal Palace
2810,38,2021-05-19,19:00,Premier League,Matchweek 37,Wed,Home,L,1,3,Arsenal,1.0,1.8,32.0,6500.0,Gary Cahill,4-3-3,4-2-3-1,Anthony Taylor,Match Report,,12.0,6.0,13.6,0.0,0,0,2021,Crystal Palace
2811,39,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Liverpool,0.6,1.6,31.0,9901.0,Gary Cahill,4-3-3,4-3-3,Craig Pawson,Match Report,,5.0,4.0,19.4,1.0,0,0,2021,Crystal Palace
