,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2432,0,2020-09-13,14:00,Premier League,Matchweek 1,Sun,Away,W,3,0,West Brom,2.8,0.4,64.0,,Kasper Schmeichel,4-1-4-1,5-4-1,Anthony Taylor,Match Report,,11.0,5.0,19.3,1.0,2,2,2021,Leicester City
2433,1,2020-09-20,19:00,Premier League,Matchweek 2,Sun,Home,W,4,2,Burnley,1.2,1.4,67.0,,Kasper Schmeichel,4-1-4-1,4-4-2,Lee Mason,Match Report,,14.0,6.0,14.5,0.0,0,0,2021,Leicester City
2434,3,2020-09-27,16:30,Premier League,Matchweek 3,Sun,Away,W,5,2,Manchester City,2.9,0.9,28.0,,Kasper Schmeichel,5-4-1,4-2-3-1,Michael Oliver,Match Report,,4.0,4.0,30.1,0.0,3,3,2021,Leicester City
2437,7,2020-10-25,19:15,Premier League,Matchweek 6,Sun,Away,W,1,0,Arsenal,0.7,0.7,44.0,,Kasper Schmeichel,3-4-3,3-4-3,Craig Pawson,Match Report,,6.0,2.0,29.5,1.0,0,0,2021,Leicester City
2438,9,2020-11-02,20:00,Premier League,Matchweek 7,Mon,Away,W,4,1,Leeds United,2.9,2.1,33.0,,Kasper Schmeichel,3-4-3,4-1-4-1,Andre Marriner,Match Report,,9.0,7.0,14.9,0.0,1,1,2021,Leicester City
2439,11,2020-11-08,14:00,Premier League,Matchweek 8,Sun,Home,W,1,0,Wolves,2.0,0.8,49.0,,Kasper Schmeichel,3-4-3,3-4-3,Anthony Taylor,Match Report,,8.0,1.0,22.8,0.0,1,2,2021,Leicester City
2442,16,2020-12-06,14:15,Premier League,Matchweek 11,Sun,Away,W,2,1,Sheffield Utd,1.4,0.2,69.0,,Kasper Schmeichel,3-4-3,5-3-2,Stuart Attwell,Match Report,,13.0,4.0,18.4,1.0,0,0,2021,Leicester City
2443,18,2020-12-13,19:15,Premier League,Matchweek 12,Sun,Home,W,3,0,Brighton,1.5,0.9,54.0,,Kasper Schmeichel,3-4-3,4-2-3-1,Martin Atkinson,Match Report,,15.0,6.0,16.3,0.0,0,0,2021,Leicester City
2445,20,2020-12-20,14:15,Premier League,Matchweek 14,Sun,Away,W,2,0,Tottenham,1.7,0.7,44.0,,Kasper Schmeichel,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,16.0,3.0,18.6,0.0,1,1,2021,Leicester City
2448,23,2021-01-03,14:15,Premier League,Matchweek 17,Sun,Away,W,2,1,Newcastle Utd,0.6,0.5,56.0,,Kasper Schmeichel,4-2-3-1,5-4-1,Robert Jones,Match Report,,9.0,3.0,20.2,0.0,0,0,2021,Leicester City
2449,25,2021-01-16,20:00,Premier League,Matchweek 19,Sat,Home,W,2,0,Southampton,2.2,0.6,47.0,,Kasper Schmeichel,4-2-3-1,4-4-2,Stuart Attwell,Match Report,,16.0,4.0,15.1,0.0,0,0,2021,Leicester City
2450,26,2021-01-19,20:15,Premier League,Matchweek 18,Tue,Home,W,2,0,Chelsea,1.4,0.7,36.0,,Kasper Schmeichel,4-1-4-1,4-2-3-1,Craig Pawson,Match Report,,8.0,6.0,17.1,0.0,0,0,2021,Leicester City
2453,30,2021-02-03,18:00,Premier League,Matchweek 22,Wed,Away,W,2,0,Fulham,1.4,0.6,43.0,,Kasper Schmeichel,4-2-3-1,3-4-3,Robert Jones,Match Report,,9.0,5.0,15.6,0.0,0,0,2021,Leicester City
2455,33,2021-02-13,12:30,Premier League,Matchweek 24,Sat,Home,W,3,1,Liverpool,1.9,1.7,38.0,,Kasper Schmeichel,4-2-3-1,4-3-3,Anthony Taylor,Match Report,,11.0,6.0,18.4,1.0,0,0,2021,Leicester City
2456,35,2021-02-21,14:05,Premier League,Matchweek 25,Sun,Away,W,2,1,Aston Villa,1.1,1.4,49.0,,Kasper Schmeichel,4-2-3-1,4-2-3-1,Michael Oliver,Match Report,,16.0,7.0,20.7,1.0,0,0,2021,Leicester City
2459,39,2021-03-06,20:00,Premier League,Matchweek 27,Sat,Away,W,2,1,Brighton,0.9,0.8,63.0,,Kasper Schmeichel,3-1-4-2,4-4-2,Michael Oliver,Match Report,,8.0,4.0,17.1,0.0,0,0,2021,Leicester City
2460,40,2021-03-14,14:00,Premier League,Matchweek 28,Sun,Home,W,5,0,Sheffield Utd,4.0,0.1,71.0,,Kasper Schmeichel,3-4-1-2,3-5-2,Peter Bankes,Match Report,,19.0,9.0,16.3,0.0,0,0,2021,Leicester City
2463,45,2021-04-22,20:00,Premier League,Matchweek 32,Thu,Home,W,3,0,West Brom,2.1,0.5,72.0,,Kasper Schmeichel,3-4-1-2,4-4-1-1,Andy Madley,Match Report,,17.0,7.0,20.5,1.0,0,0,2021,Leicester City
2464,46,2021-04-26,20:00,Premier League,Matchweek 33,Mon,Home,W,2,1,Crystal Palace,1.5,0.7,66.0,,Kasper Schmeichel,3-4-1-2,4-3-3,Graham Scott,Match Report,,13.0,5.0,17.0,1.0,0,0,2021,Leicester City
2467,49,2021-05-11,18:00,Premier League,Matchweek 36,Tue,Away,W,2,1,Manchester Utd,0.9,0.2,47.0,,Kasper Schmeichel,4-4-2,4-2-3-1,Craig Pawson,Match Report,,12.0,3.0,20.3,1.0,0,0,2021,Leicester City
