,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
3019,19,2021-01-12,18:00,Premier League,Matchweek 18,Tue,Home,W,1,0,Newcastle Utd,2.1,0.6,65.0,,John Egan,3-5-2,5-4-1,Andy Madley,Match Report,,16.0,3.0,17.0,0.0,1,1,2021,Sheffield United
3021,22,2021-01-27,20:15,Premier League,Matchweek 20,Wed,Away,W,2,1,Manchester Utd,1.0,1.1,25.0,,Billy Sharp,3-5-2,4-2-3-1,Peter Bankes,Match Report,,5.0,3.0,13.4,0.0,0,0,2021,Sheffield United
3023,24,2021-02-02,18:00,Premier League,Matchweek 22,Tue,Home,W,2,1,West Brom,1.3,1.6,68.0,,Billy Sharp,3-5-2,4-4-1-1,Paul Tierney,Match Report,,14.0,6.0,16.8,1.0,0,0,2021,Sheffield United
3028,30,2021-03-03,18:00,Premier League,Matchweek 29,Wed,Home,W,1,0,Aston Villa,0.9,2.3,28.0,,David McGoldrick,3-5-2,4-3-3,Robert Jones,Match Report,,9.0,2.0,23.6,0.0,0,0,2021,Sheffield United
3034,37,2021-04-24,20:00,Premier League,Matchweek 33,Sat,Home,W,1,0,Brighton,0.7,2.0,32.0,,John Egan,3-4-1-2,3-4-1-2,Kevin Friend,Match Report,,7.0,3.0,17.8,0.0,0,0,2021,Sheffield United
3037,40,2021-05-16,19:00,Premier League,Matchweek 36,Sun,Away,W,1,0,Everton,1.2,1.4,38.0,,John Egan,3-4-3,4-2-3-1,Jonathan Moss,Match Report,,10.0,3.0,18.5,0.0,0,0,2021,Sheffield United
3039,42,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,W,1,0,Burnley,0.5,1.1,43.0,5000.0,John Egan,3-4-3,4-4-1-1,Kevin Friend,Match Report,,12.0,3.0,17.4,0.0,0,0,2021,Sheffield United
