,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2812,0,2020-09-12,15:00,Premier League,Matchweek 1,Sat,Away,L,0,1,Crystal Palace,0.9,1.1,69.0,,James Ward-Prowse,4-4-2,4-4-2,Jonathan Moss,Match Report,,9.0,5.0,15.3,2.0,0,0,2021,Southampton
2813,2,2020-09-20,12:00,Premier League,Matchweek 2,Sun,Home,L,2,5,Tottenham,2.0,2.1,51.0,,James Ward-Prowse,4-4-2,4-3-3,David Coote,Match Report,,13.0,6.0,20.0,1.0,1,1,2021,Southampton
2821,10,2020-11-29,14:00,Premier League,Matchweek 10,Sun,Home,L,2,3,Manchester Utd,0.5,2.1,50.0,,James Ward-Prowse,4-4-2,4-3-1-2,Jonathan Moss,Match Report,,10.0,5.0,19.4,1.0,0,0,2021,Southampton
2825,14,2020-12-19,15:00,Premier League,Matchweek 14,Sat,Home,L,0,1,Manchester City,0.7,0.9,48.0,,James Ward-Prowse,4-4-2,4-2-3-1,Mike Dean,Match Report,,9.0,3.0,15.1,0.0,0,0,2021,Southampton
2829,18,2021-01-16,20:00,Premier League,Matchweek 19,Sat,Away,L,0,2,Leicester City,0.6,2.2,53.0,,James Ward-Prowse,4-4-2,4-2-3-1,Stuart Attwell,Match Report,,8.0,3.0,17.3,0.0,0,0,2021,Southampton
2830,21,2021-01-26,20:15,Premier League,Matchweek 20,Tue,Home,L,1,3,Arsenal,0.8,2.2,58.0,,James Ward-Prowse,4-4-2,4-2-3-1,Kevin Friend,Match Report,,13.0,5.0,17.5,1.0,0,0,2021,Southampton
2831,22,2021-01-30,20:00,Premier League,Matchweek 21,Sat,Home,L,0,1,Aston Villa,1.9,0.6,59.0,,James Ward-Prowse,4-4-2,4-2-3-1,Lee Mason,Match Report,,20.0,4.0,18.0,1.0,0,0,2021,Southampton
2832,23,2021-02-02,20:15,Premier League,Matchweek 22,Tue,Away,L,0,9,Manchester Utd,0.5,4.7,26.0,,James Ward-Prowse,4-4-2,4-2-3-1,Mike Dean,Match Report,,3.0,1.0,21.6,1.0,0,0,2021,Southampton
2833,24,2021-02-06,15:00,Premier League,Matchweek 23,Sat,Away,L,2,3,Newcastle Utd,1.3,0.7,73.0,,James Ward-Prowse,4-4-2,4-3-1-2,Craig Pawson,Match Report,,14.0,5.0,16.1,1.0,0,0,2021,Southampton
2834,26,2021-02-14,12:00,Premier League,Matchweek 24,Sun,Home,L,1,2,Wolves,0.8,1.1,51.0,,James Ward-Prowse,4-4-2,3-4-3,Graham Scott,Match Report,,7.0,3.0,17.8,0.0,0,0,2021,Southampton
2836,28,2021-02-23,18:00,Premier League,Matchweek 18,Tue,Away,L,0,3,Leeds United,0.9,1.3,54.0,,James Ward-Prowse,4-4-2,3-3-3-1,Andre Marriner,Match Report,,13.0,5.0,18.6,0.0,0,0,2021,Southampton
2837,29,2021-03-01,20:00,Premier League,Matchweek 26,Mon,Away,L,0,1,Everton,0.6,1.2,53.0,,James Ward-Prowse,4-4-2,4-3-1-2,Martin Atkinson,Match Report,,9.0,1.0,16.7,0.0,0,0,2021,Southampton
2839,31,2021-03-10,18:00,Premier League,Matchweek 33,Wed,Away,L,2,5,Manchester City,1.6,2.6,42.0,,James Ward-Prowse,4-4-2,4-3-3,Jonathan Moss,Match Report,,10.0,5.0,21.5,2.0,1,1,2021,Southampton
2840,32,2021-03-14,12:00,Premier League,Matchweek 28,Sun,Home,L,1,2,Brighton,0.6,0.8,59.0,,James Ward-Prowse,4-4-2,4-4-2,Stuart Attwell,Match Report,,9.0,4.0,19.2,1.0,0,0,2021,Southampton
2842,35,2021-04-12,18:00,Premier League,Matchweek 31,Mon,Away,L,0,3,West Brom,1.5,3.0,60.0,,James Ward-Prowse,4-4-2,4-4-1-1,Simon Hooper,Match Report,,13.0,3.0,19.4,1.0,0,1,2021,Southampton
2843,37,2021-04-21,18:00,Premier League,Matchweek 29,Wed,Away,L,1,2,Tottenham,0.8,1.4,38.0,,James Ward-Prowse,4-4-2,4-2-3-1,David Coote,Match Report,,10.0,5.0,19.3,0.0,0,0,2021,Southampton
2845,39,2021-05-08,20:15,Premier League,Matchweek 35,Sat,Away,L,0,2,Liverpool,1.1,1.7,46.0,,James Ward-Prowse,4-4-2,4-3-3,Kevin Friend,Match Report,,12.0,6.0,20.3,0.0,0,0,2021,Southampton
2848,42,2021-05-18,18:00,Premier League,Matchweek 37,Tue,Home,L,0,2,Leeds United,1.6,1.7,51.0,8000.0,James Ward-Prowse,4-4-2,3-3-3-1,Peter Bankes,Match Report,,18.0,3.0,21.4,1.0,0,0,2021,Southampton
2849,43,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,3,West Ham,1.5,1.3,62.0,10000.0,James Ward-Prowse,4-4-2,4-2-3-1,Martin Atkinson,Match Report,,17.0,5.0,17.0,0.0,0,0,2021,Southampton
