,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2698,0,2020-09-12,20:00,Premier League,Matchweek 1,Sat,Away,W,2,0,West Ham,1.6,1.0,42.0,,Jamaal Lascelles,4-4-2,4-2-3-1,Stuart Attwell,Match Report,,15.0,2.0,17.6,1.0,0,0,2021,Newcastle United
2701,6,2020-10-03,20:00,Premier League,Matchweek 4,Sat,Home,W,3,1,Burnley,1.8,0.4,48.0,,Jonjo Shelvey,4-4-2,4-4-2,David Coote,Match Report,,9.0,4.0,19.8,0.0,1,1,2021,Newcastle United
2704,9,2020-11-01,14:00,Premier League,Matchweek 7,Sun,Home,W,2,1,Everton,2.9,1.5,39.0,,Jamaal Lascelles,5-3-2,4-3-2-1,Stuart Attwell,Match Report,,10.0,3.0,17.8,0.0,1,1,2021,Newcastle United
2707,12,2020-11-27,20:00,Premier League,Matchweek 10,Fri,Away,W,2,0,Crystal Palace,1.3,0.6,43.0,,Jonjo Shelvey,4-4-2,4-4-2,Graham Scott,Match Report,,14.0,7.0,19.5,2.0,0,0,2021,Newcastle United
2708,13,2020-12-12,15:00,Premier League,Matchweek 12,Sat,Home,W,2,1,West Brom,0.8,0.6,46.0,,Jonjo Shelvey,4-4-2,3-5-2,Darren England,Match Report,,12.0,6.0,16.7,0.0,0,0,2021,Newcastle United
2718,25,2021-01-30,12:30,Premier League,Matchweek 21,Sat,Away,W,2,0,Everton,1.7,0.8,40.0,,Jamaal Lascelles,4-3-1-2,4-2-3-1,Stuart Attwell,Match Report,,13.0,3.0,17.1,2.0,0,0,2021,Newcastle United
2720,27,2021-02-06,15:00,Premier League,Matchweek 23,Sat,Home,W,3,2,Southampton,0.7,1.3,27.0,,Jonjo Shelvey,4-3-1-2,4-4-2,Craig Pawson,Match Report,,6.0,4.0,16.1,1.0,0,0,2021,Newcastle United
2728,35,2021-04-11,12:00,Premier League,Matchweek 31,Sun,Away,W,2,1,Burnley,1.2,2.0,44.0,,Jonjo Shelvey,5-3-2,4-4-2,Anthony Taylor,Match Report,,10.0,4.0,12.7,0.0,0,0,2021,Newcastle United
2729,36,2021-04-17,12:30,Premier League,Matchweek 32,Sat,Home,W,3,2,West Ham,2.2,1.9,34.0,,Jonjo Shelvey,5-3-2,3-4-1-2,Kevin Friend,Match Report,,16.0,6.0,19.1,0.0,0,0,2021,Newcastle United
2732,39,2021-05-07,20:00,Premier League,Matchweek 35,Fri,Away,W,4,2,Leicester City,2.7,2.2,32.0,,Jonjo Shelvey,5-3-2,3-4-1-2,Darren England,Match Report,,14.0,6.0,17.2,2.0,0,0,2021,Newcastle United
2734,41,2021-05-19,18:00,Premier League,Matchweek 37,Wed,Home,W,1,0,Sheffield Utd,1.6,0.9,51.0,10000.0,Jonjo Shelvey,5-3-2,3-4-3,Robert Jones,Match Report,,16.0,5.0,19.2,2.0,0,0,2021,Newcastle United
2735,42,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,W,2,0,Fulham,1.3,1.0,36.0,2000.0,Jonjo Shelvey,5-3-2,3-4-3,Chris Kavanagh,Match Report,,9.0,3.0,21.4,0.0,1,1,2021,Newcastle United
