,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2472,4,2020-09-27,19:00,Premier League,Matchweek 3,Sun,Home,W,4,0,Wolves,2.4,0.5,37.0,,Declan Rice,5-4-1,3-4-3,Martin Atkinson,Match Report,,15.0,7.0,12.6,0.0,0,0,2021,West Ham United
2473,6,2020-10-04,12:00,Premier League,Matchweek 4,Sun,Away,W,3,0,Leicester City,2.0,0.6,31.0,,Declan Rice,5-4-1,3-4-3,Andy Madley,Match Report,,14.0,6.0,13.2,0.0,0,0,2021,West Ham United
2477,10,2020-11-07,20:00,Premier League,Matchweek 8,Sat,Home,W,1,0,Fulham,1.3,1.7,53.0,,Declan Rice,3-4-3,4-2-3-1,Robert Jones,Match Report,,16.0,7.0,15.8,1.0,0,0,2021,West Ham United
2478,11,2020-11-22,14:00,Premier League,Matchweek 9,Sun,Away,W,1,0,Sheffield Utd,2.1,0.9,49.0,,Declan Rice,3-4-3,3-5-2,Martin Atkinson,Match Report,,15.0,3.0,12.3,0.0,0,0,2021,West Ham United
2479,12,2020-11-30,20:00,Premier League,Matchweek 10,Mon,Home,W,2,1,Aston Villa,0.4,2.5,34.0,,Declan Rice,3-4-3,4-3-3,Peter Bankes,Match Report,,6.0,2.0,15.8,0.0,0,0,2021,West Ham United
2481,14,2020-12-11,20:00,Premier League,Matchweek 12,Fri,Away,W,2,1,Leeds United,1.3,1.6,37.0,,Declan Rice,4-2-3-1,4-1-4-1,Michael Oliver,Match Report,,19.0,8.0,16.8,1.0,0,0,2021,West Ham United
2486,19,2021-01-01,17:30,Premier League,Matchweek 17,Fri,Away,W,1,0,Everton,1.3,0.4,40.0,,Declan Rice,4-2-3-1,4-2-3-1,Kevin Friend,Match Report,,11.0,5.0,16.9,1.0,0,0,2021,West Ham United
2487,21,2021-01-16,15:00,Premier League,Matchweek 19,Sat,Home,W,1,0,Burnley,1.7,0.5,45.0,,Declan Rice,4-2-3-1,4-4-2,Chris Kavanagh,Match Report,,15.0,3.0,12.9,1.0,0,0,2021,West Ham United
2488,22,2021-01-19,18:00,Premier League,Matchweek 18,Tue,Home,W,2,1,West Brom,2.0,0.5,59.0,,Declan Rice,4-2-3-1,4-4-1-1,Graham Scott,Match Report,,14.0,6.0,18.3,1.0,0,0,2021,West Ham United
2489,24,2021-01-26,18:00,Premier League,Matchweek 20,Tue,Away,W,3,2,Crystal Palace,2.8,0.7,46.0,,Declan Rice,4-2-3-1,4-4-2,Stuart Attwell,Match Report,,17.0,7.0,15.5,0.0,0,0,2021,West Ham United
2491,26,2021-02-03,20:15,Premier League,Matchweek 22,Wed,Away,W,3,1,Aston Villa,1.7,0.7,44.0,,Declan Rice,4-2-3-1,4-2-3-1,Andy Madley,Match Report,,20.0,9.0,18.9,1.0,0,0,2021,West Ham United
2493,29,2021-02-15,18:00,Premier League,Matchweek 24,Mon,Home,W,3,0,Sheffield Utd,1.9,0.7,46.0,,Declan Rice,3-4-3,3-5-2,Simon Hooper,Match Report,,12.0,8.0,19.0,2.0,1,1,2021,West Ham United
2494,30,2021-02-21,12:00,Premier League,Matchweek 25,Sun,Home,W,2,1,Tottenham,1.1,1.1,32.0,,Declan Rice,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,4.0,4.0,7.6,0.0,0,0,2021,West Ham United
2496,32,2021-03-08,20:00,Premier League,Matchweek 27,Mon,Home,W,2,0,Leeds United,1.8,1.4,35.0,,Declan Rice,4-2-3-1,4-1-4-1,Mike Dean,Match Report,,15.0,4.0,21.2,1.0,0,1,2021,West Ham United
2499,35,2021-04-05,20:15,Premier League,Matchweek 30,Mon,Away,W,3,2,Wolves,1.3,2.1,35.0,,Mark Noble,4-2-3-1,4-2-3-1,Michael Oliver,Match Report,,9.0,6.0,12.6,0.0,0,0,2021,West Ham United
2500,36,2021-04-11,14:05,Premier League,Matchweek 31,Sun,Home,W,3,2,Leicester City,0.8,0.9,37.0,,Mark Noble,3-4-1-2,3-5-2,Mike Dean,Match Report,,4.0,4.0,15.4,0.0,0,0,2021,West Ham United
2503,39,2021-05-03,20:15,Premier League,Matchweek 34,Mon,Away,W,2,1,Burnley,2.3,2.0,55.0,,Aaron Cresswell,4-2-3-1,4-4-2,Anthony Taylor,Match Report,,22.0,4.0,16.9,1.0,0,0,2021,West Ham United
2506,42,2021-05-19,20:15,Premier League,Matchweek 37,Wed,Away,W,3,1,West Brom,3.4,1.1,48.0,5371.0,Declan Rice,4-2-3-1,4-4-1-1,Michael Oliver,Match Report,,20.0,9.0,16.2,1.0,0,1,2021,West Ham United
2507,43,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,W,3,0,Southampton,1.3,1.5,38.0,10000.0,Declan Rice,4-2-3-1,4-4-2,Martin Atkinson,Match Report,,14.0,7.0,15.9,0.0,0,0,2021,West Ham United
