,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2699,2,2020-09-20,14:00,Premier League,Matchweek 2,Sun,Home,L,0,3,Brighton,0.5,1.8,47.0,,Jamaal Lascelles,4-4-2,3-4-3,Kevin Friend,Match Report,,6.0,0.0,21.3,0.0,0,0,2021,Newcastle United
2702,7,2020-10-17,20:00,Premier League,Matchweek 5,Sat,Home,L,1,4,Manchester Utd,0.9,2.3,37.0,,Jamaal Lascelles,4-1-4-1,4-2-3-1,Craig Pawson,Match Report,,7.0,4.0,20.6,0.0,0,0,2021,Newcastle United
2705,10,2020-11-06,20:00,Premier League,Matchweek 8,Fri,Away,L,0,2,Southampton,0.3,0.7,39.0,,Jamaal Lascelles,5-3-2,4-4-2,Peter Bankes,Match Report,,4.0,2.0,15.2,1.0,0,0,2021,Newcastle United
2706,11,2020-11-21,12:30,Premier League,Matchweek 9,Sat,Home,L,0,2,Chelsea,0.3,1.5,30.0,,Jamaal Lascelles,5-4-1,4-3-3,Craig Pawson,Match Report,,8.0,1.0,23.7,0.0,0,0,2021,Newcastle United
2709,14,2020-12-16,18:00,Premier League,Matchweek 13,Wed,Away,L,2,5,Leeds United,1.5,2.7,32.0,,Federico Fernández,4-4-2,4-1-4-1,Simon Hooper,Match Report,,10.0,4.0,13.9,1.0,0,0,2021,Newcastle United
2711,17,2020-12-26,20:00,Premier League,Matchweek 15,Sat,Away,L,0,2,Manchester City,0.3,3.0,26.0,,Federico Fernández,5-4-1,3-4-3,Andre Marriner,Match Report,,7.0,2.0,21.2,0.0,0,0,2021,Newcastle United
2713,19,2021-01-03,14:15,Premier League,Matchweek 17,Sun,Home,L,1,2,Leicester City,0.5,0.6,44.0,,Federico Fernández,5-4-1,4-2-3-1,Robert Jones,Match Report,,8.0,2.0,15.1,0.0,0,0,2021,Newcastle United
2714,21,2021-01-12,18:00,Premier League,Matchweek 18,Tue,Away,L,0,1,Sheffield Utd,0.6,2.1,35.0,,Federico Fernández,5-4-1,3-5-2,Andy Madley,Match Report,,7.0,3.0,22.6,2.0,0,0,2021,Newcastle United
2715,22,2021-01-18,20:00,Premier League,Matchweek 19,Mon,Away,L,0,3,Arsenal,0.2,2.4,34.0,,Jamaal Lascelles,4-4-2,4-2-3-1,David Coote,Match Report,,4.0,1.0,17.3,0.0,0,0,2021,Newcastle United
2716,23,2021-01-23,20:00,Premier League,Matchweek 11,Sat,Away,L,0,2,Aston Villa,0.5,2.3,42.0,,Jamaal Lascelles,5-3-2,4-2-3-1,Simon Hooper,Match Report,,7.0,1.0,14.5,0.0,0,0,2021,Newcastle United
2717,24,2021-01-26,18:00,Premier League,Matchweek 20,Tue,Home,L,1,2,Leeds United,1.4,0.7,42.0,,Jamaal Lascelles,4-4-1-1,4-1-4-1,Anthony Taylor,Match Report,,22.0,5.0,22.0,4.0,0,0,2021,Newcastle United
2719,26,2021-02-02,20:15,Premier League,Matchweek 22,Tue,Home,L,1,2,Crystal Palace,1.9,0.7,61.0,,Jonjo Shelvey,4-3-1-2,4-4-2,Darren England,Match Report,,21.0,5.0,16.2,1.0,0,0,2021,Newcastle United
2721,28,2021-02-15,20:00,Premier League,Matchweek 24,Mon,Away,L,0,2,Chelsea,0.6,2.2,36.0,,Jamaal Lascelles,4-3-3,3-4-3,Peter Bankes,Match Report,,10.0,4.0,20.5,1.0,0,0,2021,Newcastle United
2722,29,2021-02-21,19:00,Premier League,Matchweek 25,Sun,Away,L,1,3,Manchester Utd,0.4,1.7,29.0,,Jamaal Lascelles,4-3-1-2,4-2-3-1,Paul Tierney,Match Report,,10.0,6.0,23.0,0.0,0,0,2021,Newcastle United
2726,33,2021-03-20,20:00,Premier League,Matchweek 29,Sat,Away,L,0,3,Brighton,0.1,0.9,35.0,,Jamaal Lascelles,4-3-3,3-4-1-2,Anthony Taylor,Match Report,,3.0,1.0,19.5,0.0,0,0,2021,Newcastle United
2731,38,2021-05-02,14:00,Premier League,Matchweek 34,Sun,Home,L,0,2,Arsenal,0.3,2.0,39.0,,Jonjo Shelvey,5-3-2,4-2-3-1,Mike Dean,Match Report,,5.0,1.0,20.4,0.0,0,0,2021,Newcastle United
2733,40,2021-05-14,20:00,Premier League,Matchweek 36,Fri,Home,L,3,4,Manchester City,2.2,1.5,18.0,,Jonjo Shelvey,5-3-2,4-3-3,Kevin Friend,Match Report,,9.0,3.0,17.8,1.0,1,2,2021,Newcastle United
