,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2548,4,2020-09-28,20:00,Premier League,Matchweek 3,Mon,Away,L,1,3,Liverpool,1.3,2.7,34.0,,Pierre-Emerick Aubameyang,3-4-3,4-3-3,Craig Pawson,Match Report,,4.0,3.0,15.0,0.0,0,0,2021,Arsenal
2550,7,2020-10-17,17:30,Premier League,Matchweek 5,Sat,Away,L,0,1,Manchester City,0.9,1.3,42.0,,Pierre-Emerick Aubameyang,4-3-3,3-1-4-2,Chris Kavanagh,Match Report,,11.0,3.0,18.4,2.0,0,0,2021,Arsenal
2551,9,2020-10-25,19:15,Premier League,Matchweek 6,Sun,Home,L,0,1,Leicester City,0.7,0.7,56.0,,Pierre-Emerick Aubameyang,3-4-3,3-4-3,Craig Pawson,Match Report,,12.0,4.0,15.0,1.0,0,0,2021,Arsenal
2553,13,2020-11-08,19:15,Premier League,Matchweek 8,Sun,Home,L,0,3,Aston Villa,1.5,1.8,59.0,,Pierre-Emerick Aubameyang,3-4-3,4-2-3-1,Martin Atkinson,Match Report,,13.0,2.0,16.4,0.0,0,0,2021,Arsenal
2555,16,2020-11-29,19:15,Premier League,Matchweek 10,Sun,Home,L,1,2,Wolves,1.5,1.8,56.0,,Pierre-Emerick Aubameyang,4-2-3-1,4-2-3-1,Michael Oliver,Match Report,,13.0,2.0,15.6,2.0,0,0,2021,Arsenal
2556,18,2020-12-06,16:30,Premier League,Matchweek 11,Sun,Away,L,0,2,Tottenham,0.6,0.3,69.0,2000.0,Pierre-Emerick Aubameyang,4-2-3-1,4-2-3-1,Martin Atkinson,Match Report,,11.0,2.0,16.8,1.0,0,0,2021,Arsenal
2557,20,2020-12-13,19:15,Premier League,Matchweek 12,Sun,Home,L,0,1,Burnley,1.6,1.4,65.0,2000.0,Pierre-Emerick Aubameyang,4-2-3-1,4-4-1-1,Graham Scott,Match Report,,18.0,6.0,17.6,0.0,0,0,2021,Arsenal
2559,22,2020-12-19,17:30,Premier League,Matchweek 14,Sat,Away,L,1,2,Everton,1.4,0.6,57.0,,Rob Holding,3-4-3,4-2-3-1,Andre Marriner,Match Report,,12.0,1.0,18.9,1.0,1,1,2021,Arsenal
2567,33,2021-02-02,18:00,Premier League,Matchweek 22,Tue,Away,L,1,2,Wolves,0.8,1.5,45.0,,Héctor Bellerín,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,9.0,3.0,18.7,0.0,0,0,2021,Arsenal
2568,34,2021-02-06,12:30,Premier League,Matchweek 23,Sat,Away,L,0,1,Aston Villa,0.8,1.2,65.0,,Héctor Bellerín,4-2-3-1,4-2-3-1,Chris Kavanagh,Match Report,,14.0,3.0,17.3,1.0,0,0,2021,Arsenal
2570,37,2021-02-21,16:30,Premier League,Matchweek 25,Sun,Home,L,0,1,Manchester City,0.3,1.8,45.0,,Pierre-Emerick Aubameyang,4-2-3-1,4-3-3,Jonathan Moss,Match Report,,7.0,1.0,19.5,0.0,0,0,2021,Arsenal
2575,45,2021-04-03,20:00,Premier League,Matchweek 30,Sat,Home,L,0,3,Liverpool,0.1,2.4,36.0,,Pierre-Emerick Aubameyang,4-2-3-1,4-3-3,Stuart Attwell,Match Report,,3.0,2.0,18.9,0.0,0,0,2021,Arsenal
2578,50,2021-04-23,20:00,Premier League,Matchweek 33,Fri,Home,L,0,1,Everton,0.8,0.5,59.0,,Rob Holding,4-2-3-1,4-2-3-1,Jonathan Moss,Match Report,,14.0,3.0,18.3,0.0,0,0,2021,Arsenal
