,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2664,7,2020-10-23,20:00,Premier League,Matchweek 6,Fri,Home,L,0,3,Leeds United,1.4,2.7,41.0,,Jack Grealish,4-2-3-1,4-4-1-1,Paul Tierney,Match Report,,12.0,3.0,18.5,0.0,0,0,2021,Aston Villa
2665,8,2020-11-01,12:00,Premier League,Matchweek 7,Sun,Home,L,3,4,Southampton,1.9,0.7,56.0,,Jack Grealish,4-2-3-1,4-4-2,Darren England,Match Report,,18.0,9.0,15.9,1.0,1,1,2021,Aston Villa
2667,10,2020-11-21,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Brighton,1.5,1.4,56.0,,Jack Grealish,4-2-3-1,3-4-1-2,Michael Oliver,Match Report,,15.0,4.0,18.2,0.0,0,0,2021,Aston Villa
2668,11,2020-11-30,20:00,Premier League,Matchweek 10,Mon,Away,L,1,2,West Ham,2.5,0.4,66.0,,Jack Grealish,4-3-3,3-4-3,Peter Bankes,Match Report,,15.0,6.0,18.5,2.0,0,1,2021,Aston Villa
2674,17,2021-01-01,20:00,Premier League,Matchweek 17,Fri,Away,L,1,2,Manchester Utd,1.4,2.1,52.0,,Jack Grealish,4-2-3-1,4-2-3-1,Michael Oliver,Match Report,,15.0,5.0,14.4,1.0,0,0,2021,Aston Villa
2675,19,2021-01-20,18:00,Premier League,Matchweek 1,Wed,Away,L,0,2,Manchester City,0.6,3.4,31.0,,Jack Grealish,4-2-3-1,4-3-3,Jonathan Moss,Match Report,,11.0,4.0,18.6,1.0,0,0,2021,Aston Villa
2677,21,2021-01-27,18:00,Premier League,Matchweek 20,Wed,Away,L,2,3,Burnley,2.2,0.5,61.0,,Jack Grealish,4-2-3-1,4-4-2,Paul Tierney,Match Report,,18.0,10.0,15.1,1.0,0,0,2021,Aston Villa
2679,23,2021-02-03,20:15,Premier League,Matchweek 22,Wed,Home,L,1,3,West Ham,0.7,1.7,56.0,,Jack Grealish,4-2-3-1,4-2-3-1,Andy Madley,Match Report,,9.0,2.0,17.5,1.0,0,0,2021,Aston Villa
2682,26,2021-02-21,14:05,Premier League,Matchweek 25,Sun,Home,L,1,2,Leicester City,1.4,1.1,51.0,,Tyrone Mings,4-2-3-1,4-2-3-1,Michael Oliver,Match Report,,11.0,2.0,16.6,0.0,0,0,2021,Aston Villa
2684,28,2021-03-03,18:00,Premier League,Matchweek 29,Wed,Away,L,0,1,Sheffield Utd,2.3,0.9,72.0,,Tyrone Mings,4-3-3,3-5-2,Robert Jones,Match Report,,16.0,4.0,16.1,1.0,0,0,2021,Aston Villa
2687,31,2021-03-21,19:30,Premier League,Matchweek 18,Sun,Home,L,0,2,Tottenham,0.4,1.8,50.0,,Tyrone Mings,4-2-3-1,4-4-2,Mike Dean,Match Report,,8.0,1.0,19.9,0.0,0,0,2021,Aston Villa
2689,33,2021-04-10,15:00,Premier League,Matchweek 31,Sat,Away,L,1,2,Liverpool,0.5,2.3,35.0,,Tyrone Mings,4-3-3,4-3-3,Paul Tierney,Match Report,,9.0,5.0,17.4,0.0,0,0,2021,Aston Villa
2690,34,2021-04-21,20:15,Premier League,Matchweek 32,Wed,Home,L,1,2,Manchester City,0.7,1.2,28.0,,Tyrone Mings,4-1-4-1,4-3-3,Peter Bankes,Match Report,,8.0,3.0,14.6,0.0,0,0,2021,Aston Villa
2693,37,2021-05-09,14:05,Premier League,Matchweek 35,Sun,Home,L,1,3,Manchester Utd,0.5,1.7,41.0,,Tyrone Mings,4-2-3-1,4-2-3-1,Chris Kavanagh,Match Report,,11.0,5.0,20.5,0.0,0,0,2021,Aston Villa
2695,39,2021-05-16,12:00,Premier League,Matchweek 36,Sun,Away,L,2,3,Crystal Palace,1.4,1.9,55.0,,John McGinn,4-3-3,4-3-3,David Coote,Match Report,,19.0,5.0,17.9,2.0,0,0,2021,Aston Villa
