,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2394,0,2020-09-14,20:15,Premier League,Matchweek 1,Mon,Away,W,3,1,Brighton,1.2,1.1,48.0,,Jorginho,4-2-2-2,3-5-2,Craig Pawson,Match Report,,9.0,4.0,21.3,0.0,1,1,2021,Chelsea
2397,5,2020-10-03,12:30,Premier League,Matchweek 4,Sat,Home,W,4,0,Crystal Palace,2.7,0.2,70.0,,César Azpilicueta,4-2-3-1,4-4-2,Michael Oliver,Match Report,,15.0,4.0,17.2,0.0,2,2,2021,Chelsea
2400,10,2020-10-31,15:00,Premier League,Matchweek 7,Sat,Away,W,3,0,Burnley,0.9,0.5,63.0,,Thiago Silva,4-3-3,4-4-2,David Coote,Match Report,,14.0,9.0,18.9,1.0,0,0,2021,Chelsea
2401,12,2020-11-07,17:30,Premier League,Matchweek 8,Sat,Home,W,4,1,Sheffield Utd,2.2,0.4,69.0,,Thiago Silva,4-3-3,3-5-2,Jonathan Moss,Match Report,,20.0,9.0,17.0,1.0,0,0,2021,Chelsea
2402,13,2020-11-21,12:30,Premier League,Matchweek 9,Sat,Away,W,2,0,Newcastle Utd,1.5,0.3,70.0,,N'Golo Kanté,4-3-3,5-4-1,Craig Pawson,Match Report,,14.0,3.0,18.5,0.0,0,0,2021,Chelsea
2404,17,2020-12-05,20:00,Premier League,Matchweek 11,Sat,Home,W,3,1,Leeds United,4.1,0.8,46.0,2000.0,Thiago Silva,4-3-3,4-4-1-1,Kevin Friend,Match Report,,23.0,10.0,11.6,0.0,0,0,2021,Chelsea
2407,21,2020-12-21,20:00,Premier League,Matchweek 14,Mon,Home,W,3,0,West Ham,2.0,0.4,53.0,,César Azpilicueta,4-3-3,4-2-3-1,Chris Kavanagh,Match Report,,11.0,7.0,14.1,0.0,0,0,2021,Chelsea
2411,26,2021-01-16,17:30,Premier League,Matchweek 19,Sat,Away,W,1,0,Fulham,1.6,0.7,69.0,,César Azpilicueta,4-3-3,5-4-1,Peter Bankes,Match Report,,21.0,6.0,18.6,0.0,0,0,2021,Chelsea
2414,30,2021-01-31,12:00,Premier League,Matchweek 21,Sun,Home,W,2,0,Burnley,1.2,0.2,70.0,,César Azpilicueta,3-4-3,4-4-2,Graham Scott,Match Report,,19.0,8.0,16.7,0.0,0,0,2021,Chelsea
2415,31,2021-02-04,20:00,Premier League,Matchweek 22,Thu,Away,W,1,0,Tottenham,1.6,0.6,58.0,,César Azpilicueta,3-4-1-2,4-2-2-2,Andre Marriner,Match Report,,15.0,1.0,18.0,0.0,1,1,2021,Chelsea
2416,32,2021-02-07,19:15,Premier League,Matchweek 23,Sun,Away,W,2,1,Sheffield Utd,1.6,0.6,68.0,,César Azpilicueta,3-4-3,3-5-2,Kevin Friend,Match Report,,8.0,1.0,20.3,0.0,1,1,2021,Chelsea
2417,34,2021-02-15,20:00,Premier League,Matchweek 24,Mon,Home,W,2,0,Newcastle Utd,2.2,0.6,64.0,,César Azpilicueta,3-4-3,4-3-3,Peter Bankes,Match Report,,18.0,5.0,14.2,0.0,0,0,2021,Chelsea
2420,38,2021-03-04,20:15,Premier League,Matchweek 29,Thu,Away,W,1,0,Liverpool,1.0,0.3,46.0,,César Azpilicueta,3-4-3,4-3-3,Martin Atkinson,Match Report,,11.0,4.0,17.7,0.0,0,0,2021,Chelsea
2421,39,2021-03-08,18:00,Premier League,Matchweek 27,Mon,Home,W,2,0,Everton,2.4,0.3,65.0,,César Azpilicueta,3-4-3,3-4-1-2,David Coote,Match Report,,18.0,8.0,20.2,1.0,1,1,2021,Chelsea
2424,45,2021-04-10,17:30,Premier League,Matchweek 31,Sat,Away,W,4,1,Crystal Palace,3.1,0.4,64.0,,César Azpilicueta,3-4-3,4-4-2,Michael Oliver,Match Report,,23.0,9.0,13.6,0.0,0,0,2021,Chelsea
2426,49,2021-04-24,17:30,Premier League,Matchweek 33,Sat,Away,W,1,0,West Ham,2.5,0.4,55.0,,César Azpilicueta,3-4-3,3-4-1-2,Chris Kavanagh,Match Report,,17.0,6.0,18.8,1.0,0,0,2021,Chelsea
2427,51,2021-05-01,17:30,Premier League,Matchweek 34,Sat,Home,W,2,0,Fulham,1.7,0.3,49.0,,Thiago Silva,3-5-2,4-2-3-1,Kevin Friend,Match Report,,9.0,5.0,14.4,1.0,0,0,2021,Chelsea
2428,53,2021-05-08,17:30,Premier League,Matchweek 35,Sat,Away,W,2,1,Manchester City,0.7,1.8,52.0,,César Azpilicueta,3-4-3,3-1-4-2,Anthony Taylor,Match Report,,12.0,5.0,22.3,1.0,0,0,2021,Chelsea
2430,56,2021-05-18,20:15,Premier League,Matchweek 37,Tue,Home,W,2,1,Leicester City,3.1,0.8,58.0,8000.0,César Azpilicueta,3-4-3,3-4-3,Mike Dean,Match Report,,16.0,5.0,13.8,0.0,1,1,2021,Chelsea
