,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2850,0,2020-09-14,20:15,Premier League,Matchweek 1,Mon,Home,L,1,3,Chelsea,1.1,1.2,52.0,,Lewis Dunk,3-5-2,4-2-2-2,Craig Pawson,Match Report,,13.0,3.0,17.6,0.0,0,0,2021,Brighton and Hove Albion
2852,4,2020-09-26,12:30,Premier League,Matchweek 3,Sat,Home,L,2,3,Manchester Utd,2.5,1.5,53.0,,Lewis Dunk,3-4-3,4-2-3-1,Chris Kavanagh,Match Report,,17.0,4.0,16.5,0.0,1,1,2021,Brighton and Hove Albion
2853,6,2020-10-03,15:00,Premier League,Matchweek 4,Sat,Away,L,2,4,Everton,1.3,1.6,57.0,,Lewis Dunk,3-4-3,4-3-3,Simon Hooper,Match Report,,11.0,3.0,18.7,1.0,0,0,2021,Brighton and Hove Albion
2856,9,2020-11-01,19:15,Premier League,Matchweek 7,Sun,Away,L,1,2,Tottenham,0.3,1.7,56.0,,Adam Webster,3-5-1-1,4-2-3-1,Graham Scott,Match Report,,6.0,2.0,16.1,0.0,0,0,2021,Brighton and Hove Albion
2860,13,2020-12-07,20:00,Premier League,Matchweek 11,Mon,Home,L,1,2,Southampton,1.9,1.4,48.0,2000.0,Lewis Dunk,3-4-1-2,4-4-2,David Coote,Match Report,,11.0,3.0,15.8,0.0,1,1,2021,Brighton and Hove Albion
2861,14,2020-12-13,19:15,Premier League,Matchweek 12,Sun,Away,L,0,3,Leicester City,0.9,1.5,46.0,,Lewis Dunk,4-2-3-1,3-4-3,Martin Atkinson,Match Report,,12.0,4.0,20.3,0.0,0,0,2021,Brighton and Hove Albion
2865,18,2020-12-29,18:00,Premier League,Matchweek 16,Tue,Home,L,0,1,Arsenal,0.8,1.1,50.0,,Lewis Dunk,3-5-2,4-2-3-1,Martin Atkinson,Match Report,,13.0,2.0,13.9,0.0,0,0,2021,Brighton and Hove Albion
2867,21,2021-01-13,18:00,Premier League,Matchweek 18,Wed,Away,L,0,1,Manchester City,0.2,2.0,35.0,,Lewis Dunk,4-1-2-1-2◆,4-3-3,Darren England,Match Report,,5.0,1.0,21.0,0.0,0,0,2021,Brighton and Hove Albion
2874,30,2021-02-22,20:00,Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,2.4,0.2,74.0,,Lewis Dunk,4-4-2,4-3-3,Kevin Friend,Match Report,,25.0,5.0,14.5,0.0,0,0,2021,Brighton and Hove Albion
2875,31,2021-02-27,15:00,Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,2.9,0.8,68.0,,Lewis Dunk,4-2-3-1,4-1-4-1,Lee Mason,Match Report,,13.0,6.0,19.1,1.0,0,2,2021,Brighton and Hove Albion
2876,32,2021-03-06,20:00,Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,0.8,0.9,37.0,,Lewis Dunk,4-4-2,3-1-4-2,Michael Oliver,Match Report,,7.0,2.0,15.0,0.0,0,0,2021,Brighton and Hove Albion
2879,35,2021-04-04,19:30,Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,1.2,1.5,43.0,,Lewis Dunk,3-4-1-2,4-2-3-1,Mike Dean,Match Report,,5.0,3.0,10.3,0.0,0,0,2021,Brighton and Hove Albion
2882,38,2021-04-24,20:00,Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,2.0,0.7,68.0,,Lewis Dunk,3-4-1-2,3-4-1-2,Kevin Friend,Match Report,,17.0,4.0,16.7,0.0,0,0,2021,Brighton and Hove Albion
2884,40,2021-05-09,12:00,Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,0.3,1.1,39.0,,Lewis Dunk,4-4-1-1,4-2-3-1,Jonathan Moss,Match Report,,5.0,3.0,12.8,0.0,0,0,2021,Brighton and Hove Albion
2887,43,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,0.2,0.8,46.0,10000.0,Lewis Dunk,4-3-3,4-2-3-1,Jonathan Moss,Match Report,,5.0,1.0,22.6,0.0,0,0,2021,Brighton and Hove Albion
