,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2627,8,2020-10-25,14:00,Premier League,Matchweek 6,Sun,Away,L,0,2,Southampton,0.4,0.7,46.0,,Gylfi Sigurðsson,4-3-3,4-4-2,Kevin Friend,Match Report,,6.0,2.0,20.3,1.0,0,0,2021,Everton
2628,9,2020-11-01,14:00,Premier League,Matchweek 7,Sun,Away,L,1,2,Newcastle Utd,1.5,2.9,61.0,,Gylfi Sigurðsson,4-3-2-1,5-3-2,Stuart Attwell,Match Report,,15.0,4.0,19.1,0.0,0,0,2021,Everton
2629,10,2020-11-07,12:30,Premier League,Matchweek 8,Sat,Home,L,1,3,Manchester Utd,0.4,1.5,55.0,,Séamus Coleman,4-3-3,4-2-3-1,Paul Tierney,Match Report,,7.0,1.0,16.2,0.0,0,0,2021,Everton
2631,12,2020-11-28,17:30,Premier League,Matchweek 10,Sat,Home,L,0,1,Leeds United,1.2,2.9,41.0,,Mason Holgate,3-4-3,4-4-1-1,Chris Kavanagh,Match Report,,15.0,8.0,17.7,0.0,0,0,2021,Everton
2637,19,2021-01-01,17:30,Premier League,Matchweek 17,Fri,Home,L,0,1,West Ham,0.4,1.3,60.0,,Séamus Coleman,4-2-3-1,4-2-3-1,Kevin Friend,Match Report,,10.0,2.0,21.0,0.0,0,0,2021,Everton
2640,24,2021-01-30,12:30,Premier League,Matchweek 21,Sat,Home,L,0,2,Newcastle Utd,0.8,1.7,60.0,,Séamus Coleman,4-2-3-1,4-3-1-2,Stuart Attwell,Match Report,,11.0,3.0,17.5,0.0,0,0,2021,Everton
2643,28,2021-02-14,19:00,Premier League,Matchweek 24,Sun,Home,L,0,2,Fulham,0.3,2.5,50.0,,Séamus Coleman,4-3-1-2,4-4-2,Andy Madley,Match Report,,7.0,2.0,18.7,0.0,0,0,2021,Everton
2644,29,2021-02-17,20:15,Premier League,Matchweek 16,Wed,Home,L,1,3,Manchester City,1.0,1.0,29.0,,Gylfi Sigurðsson,4-4-1-1,4-3-3,Andre Marriner,Match Report,,3.0,2.0,9.4,0.0,0,0,2021,Everton
2648,33,2021-03-08,18:00,Premier League,Matchweek 27,Mon,Away,L,0,2,Chelsea,0.3,2.4,35.0,,Gylfi Sigurðsson,3-4-1-2,3-4-3,David Coote,Match Report,,7.0,1.0,24.0,1.0,0,0,2021,Everton
2649,34,2021-03-13,17:30,Premier League,Matchweek 28,Sat,Home,L,1,2,Burnley,1.5,0.8,65.0,,Lucas Digne,4-1-2-1-2◆,4-4-2,Jonathan Moss,Match Report,,14.0,4.0,16.6,0.0,0,0,2021,Everton
2654,40,2021-05-01,20:00,Premier League,Matchweek 34,Sat,Home,L,1,2,Aston Villa,1.0,1.6,47.0,,Séamus Coleman,4-2-3-1,4-2-3-1,Simon Hooper,Match Report,,16.0,3.0,19.6,0.0,0,0,2021,Everton
2657,43,2021-05-16,19:00,Premier League,Matchweek 36,Sun,Home,L,0,1,Sheffield Utd,1.4,1.2,62.0,,Séamus Coleman,4-2-3-1,3-4-3,Jonathan Moss,Match Report,,16.0,6.0,15.9,0.0,0,0,2021,Everton
2659,45,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,5,Manchester City,1.1,2.5,33.0,10000.0,Gylfi Sigurðsson,4-3-1-2,4-3-3,Michael Oliver,Match Report,,7.0,2.0,23.1,0.0,0,1,2021,Everton
