,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2888,1,2020-09-20,19:00,Premier League,Matchweek 2,Sun,Away,L,2,4,Leicester City,1.4,1.2,33.0,,Ashley Westwood,4-4-2,4-1-4-1,Lee Mason,Match Report,,16.0,5.0,16.4,1.0,0,0,2021,Burnley
2889,3,2020-09-26,20:00,Premier League,Matchweek 3,Sat,Home,L,0,1,Southampton,0.5,0.6,53.0,,Ashley Westwood,4-4-2,4-4-2,Andre Marriner,Match Report,,10.0,2.0,18.3,1.0,0,0,2021,Burnley
2890,5,2020-10-03,20:00,Premier League,Matchweek 4,Sat,Away,L,1,3,Newcastle Utd,0.4,1.8,52.0,,Ashley Westwood,4-4-2,4-4-2,David Coote,Match Report,,7.0,3.0,13.4,0.0,0,0,2021,Burnley
2892,7,2020-10-26,20:00,Premier League,Matchweek 6,Mon,Home,L,0,1,Tottenham,1.0,0.6,39.0,,Ashley Westwood,4-4-2,4-2-3-1,Michael Oliver,Match Report,,13.0,3.0,21.1,1.0,0,0,2021,Burnley
2893,8,2020-10-31,15:00,Premier League,Matchweek 7,Sat,Home,L,0,3,Chelsea,0.5,0.9,37.0,,Ashley Westwood,4-4-2,4-3-3,David Coote,Match Report,,5.0,0.0,24.4,0.0,0,0,2021,Burnley
2896,11,2020-11-28,15:00,Premier League,Matchweek 10,Sat,Away,L,0,5,Manchester City,0.5,1.7,32.0,,Ben Mee,4-4-1-1,4-2-3-1,Lee Mason,Match Report,,9.0,1.0,19.9,1.0,0,0,2021,Burnley
2901,16,2020-12-27,12:00,Premier League,Matchweek 15,Sun,Away,L,0,1,Leeds United,1.5,1.9,49.0,,Ben Mee,4-4-2,3-3-3-1,Robert Jones,Match Report,,14.0,6.0,16.1,0.0,0,0,2021,Burnley
2903,19,2021-01-12,20:15,Premier League,Matchweek 1,Tue,Home,L,0,1,Manchester Utd,0.9,1.2,38.0,,Ben Mee,4-4-2,4-2-3-1,Kevin Friend,Match Report,,11.0,0.0,20.0,0.0,0,0,2021,Burnley
2904,20,2021-01-16,15:00,Premier League,Matchweek 19,Sat,Away,L,0,1,West Ham,0.5,1.7,55.0,,Ben Mee,4-4-2,4-2-3-1,Chris Kavanagh,Match Report,,10.0,2.0,24.2,1.0,0,0,2021,Burnley
2907,24,2021-01-31,12:00,Premier League,Matchweek 21,Sun,Away,L,0,2,Chelsea,0.2,1.2,30.0,,Ben Mee,4-4-2,3-4-3,Graham Scott,Match Report,,1.0,0.0,5.3,0.0,0,0,2021,Burnley
2908,25,2021-02-03,18:00,Premier League,Matchweek 22,Wed,Home,L,0,2,Manchester City,0.1,2.0,26.0,,Ben Mee,4-4-2,4-3-3,Martin Atkinson,Match Report,,2.0,0.0,22.9,0.0,0,0,2021,Burnley
2913,31,2021-02-28,14:00,Premier League,Matchweek 26,Sun,Away,L,0,4,Tottenham,0.7,2.1,42.0,,Ben Mee,4-4-2,4-2-3-1,Kevin Friend,Match Report,,10.0,3.0,19.3,0.0,0,0,2021,Burnley
2917,35,2021-04-04,12:00,Premier League,Matchweek 30,Sun,Away,L,2,3,Southampton,1.5,2.2,47.0,,Ben Mee,4-4-2,4-4-2,Andre Marriner,Match Report,,6.0,4.0,16.7,0.0,1,1,2021,Burnley
2918,36,2021-04-11,12:00,Premier League,Matchweek 31,Sun,Home,L,1,2,Newcastle Utd,2.0,1.2,56.0,,Ben Mee,4-4-2,5-3-2,Anthony Taylor,Match Report,,24.0,4.0,15.3,1.0,0,0,2021,Burnley
2919,37,2021-04-18,16:00,Premier League,Matchweek 32,Sun,Away,L,1,3,Manchester Utd,0.9,2.5,31.0,,Ben Mee,4-4-1-1,4-2-3-1,Jonathan Moss,Match Report,,10.0,3.0,19.0,0.0,0,0,2021,Burnley
2921,39,2021-05-03,20:15,Premier League,Matchweek 34,Mon,Home,L,1,2,West Ham,2.0,2.3,45.0,,Ben Mee,4-4-2,4-2-3-1,Anthony Taylor,Match Report,,7.0,1.0,12.3,0.0,1,1,2021,Burnley
2923,41,2021-05-15,12:30,Premier League,Matchweek 36,Sat,Home,L,0,4,Leeds United,1.3,1.5,48.0,,Ben Mee,4-4-2,3-3-3-1,Graham Scott,Match Report,,16.0,4.0,17.9,1.0,0,0,2021,Burnley
2924,42,2021-05-19,20:15,Premier League,Matchweek 37,Wed,Home,L,0,3,Liverpool,0.8,2.6,41.0,3387.0,Ben Mee,4-4-1-1,4-3-3,Chris Kavanagh,Match Report,,10.0,3.0,15.3,0.0,0,0,2021,Burnley
2925,43,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,1,Sheffield Utd,1.1,0.5,57.0,5000.0,James Tarkowski,4-4-1-1,3-4-3,Kevin Friend,Match Report,,10.0,3.0,13.4,0.0,0,0,2021,Burnley
