,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
494,0,2023-08-14,20:00,Premier League,Matchweek 1,Mon,Away,L,0,1,Manchester Utd,2.2,2.2,49.0,73358.0,Max Kilman,4-4-2,4-1-4-1,Simon Hooper,Match Report,,23.0,6.0,15.3,0.0,0,0,2024,Wolverhampton Wanderers
495,1,2023-08-19,15:00,Premier League,Matchweek 2,Sat,Home,L,1,4,Brighton,2.1,2.2,47.0,31317.0,Max Kilman,4-4-1-1,4-2-3-1,Andy Madley,Match Report,,16.0,5.0,16.1,0.0,0,0,2024,Wolverhampton Wanderers
497,4,2023-09-03,14:00,Premier League,Matchweek 4,Sun,Away,L,2,3,Crystal Palace,1.2,2.1,57.0,24741.0,Max Kilman,4-4-2,4-3-3,Robert Jones,Match Report,,12.0,4.0,16.2,0.0,0,0,2024,Wolverhampton Wanderers
498,5,2023-09-16,12:30,Premier League,Matchweek 5,Sat,Home,L,1,3,Liverpool,0.6,2.5,35.0,31257.0,Max Kilman,4-2-3-1,4-3-3,Michael Oliver,Match Report,,11.0,2.0,18.7,0.0,0,0,2024,Wolverhampton Wanderers
504,12,2023-11-04,15:00,Premier League,Matchweek 11,Sat,Away,L,1,2,Sheffield Utd,1.2,1.0,61.0,29454.0,Max Kilman,4-4-1-1,3-4-1-2,Robert Jones,Match Report,,10.0,3.0,17.5,1.0,0,0,2024,Wolverhampton Wanderers
506,14,2023-11-27,20:00,Premier League,Matchweek 13,Mon,Away,L,2,3,Fulham,1.4,2.9,40.0,24366.0,Max Kilman,3-5-2,4-2-3-1,Michael Salisbury,Match Report,,9.0,5.0,16.6,0.0,1,1,2024,Wolverhampton Wanderers
507,15,2023-12-02,15:00,Premier League,Matchweek 14,Sat,Away,L,1,2,Arsenal,0.7,2.8,43.0,60262.0,Max Kilman,3-5-2,4-3-3,Peter Bankes,Match Report,,6.0,3.0,10.8,0.0,0,0,2024,Wolverhampton Wanderers
510,18,2023-12-17,14:00,Premier League,Matchweek 17,Sun,Away,L,0,3,West Ham,0.7,1.1,55.0,62455.0,Max Kilman,3-4-3,4-2-3-1,Chris Kavanagh,Match Report,,14.0,3.0,20.5,0.0,0,0,2024,Wolverhampton Wanderers
515,26,2024-02-01,20:15,Premier League,Matchweek 22,Thu,Home,L,3,4,Manchester Utd,2.1,3.3,53.0,31641.0,Max Kilman,3-4-3,4-2-3-1,Jarred Gillett,Match Report,,15.0,5.0,16.6,1.0,1,1,2024,Wolverhampton Wanderers
517,28,2024-02-10,15:00,Premier League,Matchweek 24,Sat,Home,L,0,2,Brentford,1.0,1.9,71.0,30731.0,Max Kilman,3-4-3,3-5-2,Simon Hooper,Match Report,,17.0,5.0,17.2,1.0,0,0,2024,Wolverhampton Wanderers
520,32,2024-03-02,15:00,Premier League,Matchweek 27,Sat,Away,L,0,3,Newcastle Utd,0.8,2.1,56.0,52206.0,Max Kilman,3-4-3,4-3-3,Tim Robinson,Match Report,,12.0,3.0,15.9,0.0,0,0,2024,Wolverhampton Wanderers
522,35,2024-03-30,17:30,Premier League,Matchweek 30,Sat,Away,L,0,2,Aston Villa,1.5,1.0,52.0,42640.0,Max Kilman,3-4-3,4-4-2,Paul Tierney,Match Report,,13.0,3.0,14.6,1.0,0,0,2024,Wolverhampton Wanderers
524,37,2024-04-06,15:00,Premier League,Matchweek 32,Sat,Home,L,1,2,West Ham,1.5,1.2,58.0,31504.0,Max Kilman,3-4-3,4-2-3-1,Tony Harrington,Match Report,,13.0,6.0,25.4,1.0,1,1,2024,Wolverhampton Wanderers
526,39,2024-04-20,19:30,Premier League,Matchweek 34,Sat,Home,L,0,2,Arsenal,0.2,1.2,46.0,31621.0,Max Kilman,4-4-2,4-3-3,Paul Tierney,Match Report,,5.0,3.0,20.1,0.0,0,0,2024,Wolverhampton Wanderers
527,40,2024-04-24,19:45,Premier League,Matchweek 29,Wed,Home,L,0,1,Bournemouth,0.5,1.9,63.0,25541.0,Max Kilman,4-1-4-1,4-2-3-1,Stuart Attwell,Match Report,,15.0,4.0,20.1,0.0,0,0,2024,Wolverhampton Wanderers
529,42,2024-05-04,17:30,Premier League,Matchweek 36,Sat,Away,L,1,5,Manchester City,0.3,3.7,42.0,52439.0,Max Kilman,3-5-2,4-2-3-1,Craig Pawson,Match Report,,2.0,1.0,9.0,0.0,0,0,2024,Wolverhampton Wanderers
530,43,2024-05-11,15:00,Premier League,Matchweek 37,Sat,Home,L,1,3,Crystal Palace,1.6,2.6,62.0,31424.0,Max Kilman,3-5-1-1,3-4-3,Thomas Bramall,Match Report,,14.0,8.0,14.6,0.0,0,0,2024,Wolverhampton Wanderers
531,44,2024-05-19,16:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Liverpool,0.5,4.5,33.0,60059.0,Max Kilman,3-5-1-1,4-3-3,Chris Kavanagh,Match Report,,4.0,2.0,19.0,1.0,0,0,2024,Wolverhampton Wanderers
