,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
114,0,2023-08-12,17:30,Premier League,Matchweek 1,Sat,Away,L,1,5,Newcastle Utd,1.8,3.3,48.0,52207.0,John McGinn,4-2-3-1,4-3-3,Andy Madley,Match Report,,16.0,6.0,14.5,1.0,0,0,2024,Aston Villa
117,5,2023-09-03,14:00,Premier League,Matchweek 4,Sun,Away,L,0,3,Liverpool,0.7,2.5,37.0,50109.0,John McGinn,4-4-2,4-3-3,Simon Hooper,Match Report,,9.0,3.0,12.5,0.0,0,0,2024,Aston Villa
124,16,2023-11-05,14:00,Premier League,Matchweek 11,Sun,Away,L,0,2,Nott'ham Forest,1.2,0.4,73.0,29313.0,John McGinn,4-4-2,4-3-3,Jarred Gillett,Match Report,,13.0,3.0,14.0,0.0,0,0,2024,Aston Villa
132,27,2023-12-26,20:00,Premier League,Matchweek 19,Tue,Away,L,2,3,Manchester Utd,1.7,1.1,54.0,73574.0,John McGinn,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,10.0,3.0,14.6,1.0,0,0,2024,Aston Villa
135,32,2024-01-30,20:15,Premier League,Matchweek 22,Tue,Home,L,1,3,Newcastle Utd,1.4,2.6,61.0,42191.0,John McGinn,4-4-2,4-3-3,John Brooks,Match Report,,12.0,5.0,14.3,0.0,0,0,2024,Aston Villa
137,35,2024-02-11,16:30,Premier League,Matchweek 24,Sun,Home,L,1,2,Manchester Utd,2.4,1.8,56.0,42185.0,John McGinn,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,23.0,9.0,16.7,1.0,0,0,2024,Aston Villa
141,40,2024-03-10,13:00,Premier League,Matchweek 28,Sun,Home,L,0,4,Tottenham,0.8,1.5,32.0,42310.0,John McGinn,5-3-2,4-2-3-1,Chris Kavanagh,Match Report,,10.0,1.0,14.1,0.0,0,0,2024,Aston Villa
144,44,2024-04-03,20:15,Premier League,Matchweek 31,Wed,Away,L,1,4,Manchester City,0.8,3.4,33.0,53422.0,Douglas Luiz,4-2-3-1,4-2-3-1,Darren England,Match Report,,8.0,3.0,12.4,0.0,0,0,2024,Aston Villa
149,52,2024-05-05,14:00,Premier League,Matchweek 36,Sun,Away,L,0,1,Brighton,0.1,2.5,48.0,31596.0,John McGinn,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,2.0,1.0,23.2,0.0,0,0,2024,Aston Villa
151,55,2024-05-19,16:00,Premier League,Matchweek 38,Sun,Away,L,0,5,Crystal Palace,0.9,2.5,46.0,25191.0,John McGinn,4-4-2,3-4-3,Darren Bond,Match Report,,8.0,2.0,13.8,0.0,0,0,2024,Aston Villa
