,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
305,1,2023-08-20,16:30,Premier League,Matchweek 2,Sun,Home,W,3,1,Chelsea,1.8,2.5,25.0,62451.0,Kurt Zouma,4-2-3-1,3-4-3,John Brooks,Match Report,,11.0,5.0,19.6,0.0,1,1,2024,West Ham United
306,2,2023-08-26,17:30,Premier League,Matchweek 3,Sat,Away,W,3,1,Brighton,3.0,1.5,22.0,31508.0,Kurt Zouma,4-1-4-1,4-2-3-1,Anthony Taylor,Match Report,,12.0,7.0,12.3,0.0,0,0,2024,West Ham United
307,3,2023-09-01,20:00,Premier League,Matchweek 4,Fri,Away,W,2,1,Luton Town,1.0,1.4,61.0,10802.0,Kurt Zouma,4-2-3-1,5-3-2,Paul Tierney,Match Report,,9.0,3.0,16.3,0.0,0,0,2024,West Ham United
310,8,2023-09-30,15:00,Premier League,Matchweek 7,Sat,Home,W,2,0,Sheffield Utd,2.1,1.1,52.0,62459.0,Kurt Zouma,4-2-3-1,3-5-2,Graham Scott,Match Report,,20.0,8.0,12.6,1.0,0,0,2024,West Ham United
315,17,2023-11-12,14:00,Premier League,Matchweek 12,Sun,Home,W,3,2,Nott'ham Forest,1.8,1.7,54.0,62470.0,Kurt Zouma,4-2-3-1,4-3-3,Michael Salisbury,Match Report,,16.0,6.0,18.0,1.0,0,0,2024,West Ham United
316,18,2023-11-25,15:00,Premier League,Matchweek 13,Sat,Away,W,2,1,Burnley,0.9,1.3,50.0,21319.0,Kurt Zouma,4-2-3-1,4-4-2,Samuel Barrott,Match Report,,11.0,3.0,13.2,0.0,0,0,2024,West Ham United
318,21,2023-12-07,20:15,Premier League,Matchweek 15,Thu,Away,W,2,1,Tottenham,2.2,1.8,26.0,61171.0,Kurt Zouma,4-3-3,4-2-3-1,Michael Salisbury,Match Report,,11.0,5.0,15.0,0.0,0,0,2024,West Ham United
320,24,2023-12-17,14:00,Premier League,Matchweek 17,Sun,Home,W,3,0,Wolves,1.1,0.7,45.0,62455.0,Kurt Zouma,4-2-3-1,3-4-3,Chris Kavanagh,Match Report,,13.0,4.0,19.8,2.0,0,0,2024,West Ham United
321,26,2023-12-23,12:30,Premier League,Matchweek 18,Sat,Home,W,2,0,Manchester Utd,1.2,1.0,35.0,64472.0,Kurt Zouma,4-2-3-1,4-2-3-1,Simon Hooper,Match Report,,12.0,5.0,13.8,0.0,0,0,2024,West Ham United
322,27,2023-12-28,20:15,Premier League,Matchweek 19,Thu,Away,W,2,0,Arsenal,1.4,2.7,27.0,60261.0,Angelo Ogbonna,4-2-3-1,4-3-3,Michael Oliver,Match Report,,5.0,2.0,17.4,0.0,0,1,2024,West Ham United
329,36,2024-02-26,20:00,Premier League,Matchweek 26,Mon,Home,W,4,2,Brentford,1.7,0.9,41.0,62450.0,Kurt Zouma,4-2-3-1,3-5-2,Simon Hooper,Match Report,,17.0,6.0,17.7,0.0,0,0,2024,West Ham United
330,37,2024-03-02,15:00,Premier League,Matchweek 27,Sat,Away,W,3,1,Everton,1.9,2.7,45.0,39262.0,Kurt Zouma,4-2-3-1,4-4-1-1,Craig Pawson,Match Report,,12.0,5.0,14.2,0.0,0,0,2024,West Ham United
335,44,2024-04-06,15:00,Premier League,Matchweek 32,Sat,Away,W,2,1,Wolves,1.2,1.5,42.0,31504.0,Kurt Zouma,4-2-3-1,3-4-3,Tony Harrington,Match Report,,10.0,3.0,24.6,2.0,1,1,2024,West Ham United
340,51,2024-05-11,15:00,Premier League,Matchweek 37,Sat,Home,W,3,1,Luton Town,3.2,0.3,58.0,62475.0,Kurt Zouma,4-2-3-1,3-4-3,Michael Oliver,Match Report,,24.0,8.0,16.5,1.0,0,0,2024,West Ham United
