,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
574,5,2023-09-16,17:30,Premier League,Matchweek 5,Sat,Away,L,0,1,Newcastle Utd,0.5,1.4,44.0,51670.0,Christian Nørgaard,5-3-2,4-3-3,Craig Pawson,Match Report,,11.0,2.0,15.7,0.0,0,0,2024,Brentford
575,6,2023-09-23,17:30,Premier League,Matchweek 6,Sat,Home,L,1,3,Everton,1.0,1.9,57.0,16981.0,Christian Nørgaard,4-3-3,4-4-1-1,Michael Oliver,Match Report,,12.0,2.0,13.9,1.0,0,0,2024,Brentford
577,9,2023-10-07,15:00,Premier League,Matchweek 8,Sat,Away,L,1,2,Manchester Utd,0.9,1.4,36.0,73453.0,Christian Nørgaard,3-5-2,4-2-3-1,Andy Madley,Match Report,,11.0,3.0,17.3,0.0,0,0,2024,Brentford
581,13,2023-11-12,14:00,Premier League,Matchweek 12,Sun,Away,L,0,3,Liverpool,1.6,1.7,42.0,50151.0,Christian Nørgaard,5-3-2,4-3-3,Paul Tierney,Match Report,,16.0,3.0,17.0,2.0,0,0,2024,Brentford
582,14,2023-11-25,17:30,Premier League,Matchweek 13,Sat,Home,L,0,1,Arsenal,1.1,1.6,37.0,17201.0,Christian Nørgaard,5-3-2,4-3-3,Tim Robinson,Match Report,,9.0,1.0,13.9,0.0,0,0,2024,Brentford
584,16,2023-12-06,19:30,Premier League,Matchweek 15,Wed,Away,L,1,2,Brighton,1.5,1.5,39.0,31571.0,Vitaly Janelt,4-4-2,4-2-3-1,Peter Bankes,Match Report,,7.0,0.0,17.6,0.0,1,1,2024,Brentford
585,17,2023-12-09,15:00,Premier League,Matchweek 16,Sat,Away,L,0,1,Sheffield Utd,0.6,0.8,59.0,28509.0,Christian Nørgaard,4-3-3,4-1-4-1,Stuart Attwell,Match Report,,10.0,4.0,16.7,0.0,0,0,2024,Brentford
586,18,2023-12-17,14:00,Premier League,Matchweek 17,Sun,Home,L,1,2,Aston Villa,0.5,1.4,34.0,17034.0,Christian Nørgaard,3-5-2,3-5-2,David Coote,Match Report,,4.0,3.0,13.3,0.0,0,0,2024,Brentford
587,19,2023-12-27,19:30,Premier League,Matchweek 19,Wed,Home,L,1,4,Wolves,2.2,2.4,60.0,17109.0,Christian Nørgaard,4-3-3,3-4-3,Andy Madley,Match Report,,14.0,4.0,13.8,0.0,0,0,2024,Brentford
588,20,2023-12-30,15:00,Premier League,Matchweek 20,Sat,Away,L,1,3,Crystal Palace,1.4,1.0,54.0,25472.0,Christian Nørgaard,3-5-2,4-3-3,Robert Jones,Match Report,,9.0,4.0,16.0,0.0,0,0,2024,Brentford
590,24,2024-01-31,19:30,Premier League,Matchweek 22,Wed,Away,L,2,3,Tottenham,1.6,2.9,33.0,61210.0,Christian Nørgaard,3-5-2,4-2-3-1,David Coote,Match Report,,9.0,5.0,12.9,0.0,0,0,2024,Brentford
591,25,2024-02-05,20:00,Premier League,Matchweek 23,Mon,Home,L,1,3,Manchester City,1.0,2.1,28.0,17096.0,Christian Nørgaard,3-5-2,4-1-4-1,Jarred Gillett,Match Report,,9.0,2.0,15.3,0.0,0,0,2024,Brentford
593,27,2024-02-17,12:30,Premier League,Matchweek 25,Sat,Home,L,1,4,Liverpool,1.6,2.8,38.0,17193.0,Christian Nørgaard,3-5-2,4-3-3,Michael Oliver,Match Report,,15.0,6.0,19.8,3.0,0,0,2024,Brentford
594,28,2024-02-20,19:30,Premier League,Matchweek 18,Tue,Away,L,0,1,Manchester City,0.4,2.3,30.0,52247.0,Christian Nørgaard,3-5-2,4-2-3-1,Darren England,Match Report,,6.0,2.0,19.4,1.0,0,0,2024,Brentford
595,29,2024-02-26,20:00,Premier League,Matchweek 26,Mon,Away,L,2,4,West Ham,0.9,1.7,59.0,62450.0,Christian Nørgaard,3-5-2,4-2-3-1,Simon Hooper,Match Report,,14.0,7.0,16.7,0.0,0,0,2024,Brentford
597,31,2024-03-09,17:30,Premier League,Matchweek 28,Sat,Away,L,1,2,Arsenal,1.0,1.3,29.0,60331.0,Christian Nørgaard,3-5-2,4-3-3,Robert Jones,Match Report,,9.0,4.0,17.1,0.0,0,0,2024,Brentford
598,32,2024-03-16,15:00,Premier League,Matchweek 29,Sat,Away,L,1,2,Burnley,1.1,2.8,40.0,20431.0,Ivan Toney,3-5-2,4-4-2,Darren Bond,Match Report,,9.0,5.0,14.7,0.0,0,0,2024,Brentford
604,38,2024-04-27,17:30,Premier League,Matchweek 35,Sat,Away,L,0,1,Everton,0.9,0.8,52.0,39098.0,Christian Nørgaard,4-3-3,4-4-1-1,Darren England,Match Report,,10.0,4.0,16.6,0.0,0,0,2024,Brentford
607,41,2024-05-19,16:00,Premier League,Matchweek 38,Sun,Home,L,2,4,Newcastle Utd,1.1,3.4,54.0,17124.0,Christian Nørgaard,4-3-3,4-3-3,Simon Hooper,Match Report,,10.0,5.0,15.9,1.0,0,0,2024,Brentford
