,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
115,1,2023-08-20,14:00,Premier League,Matchweek 2,Sun,Home,W,4,0,Everton,2.9,0.6,60.0,41694.0,John McGinn,4-2-3-1,4-1-4-1,Anthony Taylor,Match Report,,12.0,6.0,18.5,0.0,1,1,2024,Aston Villa
116,3,2023-08-27,14:00,Premier League,Matchweek 3,Sun,Away,W,3,1,Burnley,2.5,0.7,43.0,21591.0,John McGinn,3-4-3,4-4-2,Michael Salisbury,Match Report,,16.0,6.0,13.4,0.0,0,0,2024,Aston Villa
118,6,2023-09-16,15:00,Premier League,Matchweek 5,Sat,Home,W,3,1,Crystal Palace,3.0,1.2,66.0,40809.0,John McGinn,4-2-3-1,4-4-1-1,Darren England,Match Report,,15.0,4.0,16.2,0.0,1,1,2024,Aston Villa
119,8,2023-09-24,14:00,Premier League,Matchweek 6,Sun,Away,W,1,0,Chelsea,1.0,1.3,47.0,39700.0,John McGinn,4-2-3-1,4-2-3-1,Jarred Gillett,Match Report,,15.0,7.0,18.2,1.0,0,0,2024,Aston Villa
120,10,2023-09-30,12:30,Premier League,Matchweek 7,Sat,Home,W,6,1,Brighton,1.6,1.7,39.0,40636.0,John McGinn,4-2-3-1,4-2-3-1,Andy Madley,Match Report,,19.0,9.0,17.9,1.0,0,0,2024,Aston Villa
122,13,2023-10-22,16:30,Premier League,Matchweek 9,Sun,Home,W,4,1,West Ham,1.9,1.1,58.0,41734.0,John McGinn,4-4-2,4-2-3-1,David Coote,Match Report,,14.0,6.0,19.6,0.0,1,1,2024,Aston Villa
123,15,2023-10-29,14:00,Premier League,Matchweek 10,Sun,Home,W,3,1,Luton Town,2.3,0.5,70.0,41785.0,John McGinn,4-4-2,3-4-3,John Brooks,Match Report,,17.0,6.0,14.5,0.0,0,0,2024,Aston Villa
125,18,2023-11-12,14:00,Premier League,Matchweek 12,Sun,Home,W,3,1,Fulham,3.0,0.9,51.0,41608.0,John McGinn,4-2-2-2,4-2-3-1,Simon Hooper,Match Report,,12.0,6.0,13.5,0.0,0,0,2024,Aston Villa
126,19,2023-11-26,14:00,Premier League,Matchweek 13,Sun,Away,W,2,1,Tottenham,1.7,2.3,38.0,61679.0,John McGinn,4-4-2,4-2-3-1,Robert Jones,Match Report,,15.0,5.0,16.6,1.0,0,0,2024,Aston Villa
128,22,2023-12-06,20:15,Premier League,Matchweek 15,Wed,Home,W,1,0,Manchester City,2.3,0.6,46.0,41421.0,John McGinn,4-4-1-1,3-2-4-1,John Brooks,Match Report,,22.0,7.0,18.9,0.0,0,0,2024,Aston Villa
129,23,2023-12-09,17:30,Premier League,Matchweek 16,Sat,Home,W,1,0,Arsenal,0.6,1.4,39.0,42000.0,John McGinn,4-4-1-1,4-3-3,Jarred Gillett,Match Report,,10.0,3.0,20.8,1.0,0,0,2024,Aston Villa
130,25,2023-12-17,14:00,Premier League,Matchweek 17,Sun,Away,W,2,1,Brentford,1.4,0.5,66.0,17034.0,John McGinn,3-5-2,3-5-2,David Coote,Match Report,,15.0,5.0,16.7,0.0,0,0,2024,Aston Villa
133,28,2023-12-30,15:00,Premier League,Matchweek 20,Sat,Home,W,3,2,Burnley,3.2,1.2,64.0,41613.0,John McGinn,4-4-1-1,4-4-2,Stuart Attwell,Match Report,,18.0,6.0,16.9,1.0,1,1,2024,Aston Villa
136,33,2024-02-03,17:30,Premier League,Matchweek 23,Sat,Away,W,5,0,Sheffield Utd,2.2,1.4,63.0,30187.0,John McGinn,4-2-3-1,5-4-1,Paul Tierney,Match Report,,14.0,9.0,15.8,1.0,0,0,2024,Aston Villa
138,36,2024-02-17,15:00,Premier League,Matchweek 25,Sat,Away,W,2,1,Fulham,1.5,1.5,48.0,24401.0,John McGinn,4-2-3-1,4-2-3-1,Lewis Smith,Match Report,,12.0,3.0,16.8,1.0,0,0,2024,Aston Villa
139,37,2024-02-24,15:00,Premier League,Matchweek 26,Sat,Home,W,4,2,Nott'ham Forest,3.6,2.6,58.0,42131.0,John McGinn,4-2-3-1,4-2-3-1,Samuel Barrott,Match Report,,16.0,6.0,14.3,2.0,0,0,2024,Aston Villa
140,38,2024-03-02,17:30,Premier League,Matchweek 27,Sat,Away,W,3,2,Luton Town,1.9,1.8,54.0,11594.0,John McGinn,4-2-3-1,3-4-3,Michael Oliver,Match Report,,12.0,8.0,12.5,0.0,0,0,2024,Aston Villa
143,43,2024-03-30,17:30,Premier League,Matchweek 30,Sat,Home,W,2,0,Wolves,1.0,1.5,48.0,42640.0,Emiliano Martínez,4-4-2,3-4-3,Paul Tierney,Match Report,,11.0,5.0,14.7,0.0,0,0,2024,Aston Villa
146,47,2024-04-14,16:30,Premier League,Matchweek 33,Sun,Away,W,2,0,Arsenal,0.9,1.6,48.0,60350.0,John McGinn,4-2-3-1,4-3-3,David Coote,Match Report,,11.0,2.0,18.8,1.0,0,0,2024,Aston Villa
147,49,2024-04-21,15:00,Premier League,Matchweek 34,Sun,Home,W,3,1,Bournemouth,2.4,1.8,56.0,42189.0,John McGinn,4-2-3-1,4-2-3-1,Tim Robinson,Match Report,,15.0,5.0,14.8,0.0,0,0,2024,Aston Villa
