,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
342,0,2023-08-12,15:00,Premier League,Matchweek 1,Sat,Away,W,1,0,Sheffield Utd,1.9,0.5,68.0,31194.0,Joel Ward,4-2-3-1,3-4-3,John Brooks,Match Report,,24.0,8.0,18.5,1.0,0,0,2024,Crystal Palace
345,4,2023-09-03,14:00,Premier League,Matchweek 4,Sun,Home,W,3,2,Wolves,2.1,1.2,43.0,24741.0,Joel Ward,4-3-3,4-4-2,Robert Jones,Match Report,,16.0,10.0,13.8,1.0,0,0,2024,Crystal Palace
348,8,2023-09-30,15:00,Premier League,Matchweek 7,Sat,Away,W,1,0,Manchester Utd,0.9,1.3,23.0,73428.0,Joel Ward,4-3-3,4-2-3-1,Chris Kavanagh,Match Report,,8.0,2.0,13.5,0.0,0,0,2024,Crystal Palace
352,12,2023-11-04,15:00,Premier League,Matchweek 11,Sat,Away,W,2,0,Burnley,1.3,1.1,33.0,21578.0,Joel Ward,4-2-3-1,4-4-2,Peter Bankes,Match Report,,4.0,3.0,13.9,0.0,0,0,2024,Crystal Palace
361,21,2023-12-30,15:00,Premier League,Matchweek 20,Sat,Home,W,3,1,Brentford,1.0,1.4,46.0,25472.0,Marc Guéhi,4-3-3,3-5-2,Robert Jones,Match Report,,13.0,6.0,16.2,0.0,0,0,2024,Crystal Palace
363,25,2024-01-30,20:00,Premier League,Matchweek 22,Tue,Home,W,3,2,Sheffield Utd,1.1,0.8,53.0,24781.0,Marc Guéhi,4-3-3,4-1-4-1,Tony Harrington,Match Report,,12.0,4.0,17.1,0.0,0,0,2024,Crystal Palace
367,29,2024-02-24,15:00,Premier League,Matchweek 26,Sat,Home,W,3,0,Burnley,2.4,0.1,56.0,24042.0,Joel Ward,3-4-3,4-4-2,Lewis Smith,Match Report,,14.0,5.0,15.3,1.0,1,1,2024,Crystal Palace
373,35,2024-04-14,14:00,Premier League,Matchweek 33,Sun,Away,W,1,0,Liverpool,2.0,2.7,31.0,60090.0,Joachim Andersen,3-4-3,4-3-3,Chris Kavanagh,Match Report,,8.0,4.0,14.1,0.0,0,0,2024,Crystal Palace
374,36,2024-04-21,15:00,Premier League,Matchweek 34,Sun,Home,W,5,2,West Ham,2.4,1.3,60.0,25145.0,Joachim Andersen,3-4-3,4-2-3-1,Graham Scott,Match Report,,18.0,7.0,16.6,1.0,0,0,2024,Crystal Palace
375,37,2024-04-24,20:00,Premier League,Matchweek 29,Wed,Home,W,2,0,Newcastle Utd,0.9,0.4,47.0,25002.0,Joachim Andersen,3-4-3,3-4-3,Thomas Bramall,Match Report,,20.0,7.0,21.2,3.0,0,0,2024,Crystal Palace
377,39,2024-05-06,20:00,Premier League,Matchweek 36,Mon,Home,W,4,0,Manchester Utd,1.7,0.4,43.0,25190.0,Joachim Andersen,3-4-3,4-2-3-1,Jarred Gillett,Match Report,,18.0,10.0,16.8,0.0,0,0,2024,Crystal Palace
378,40,2024-05-11,15:00,Premier League,Matchweek 37,Sat,Away,W,3,1,Wolves,2.6,1.6,38.0,31424.0,Joachim Andersen,3-4-3,3-5-1-1,Thomas Bramall,Match Report,,13.0,3.0,13.6,0.0,0,0,2024,Crystal Palace
379,41,2024-05-19,16:00,Premier League,Matchweek 38,Sun,Home,W,5,0,Aston Villa,2.5,0.9,54.0,25191.0,Marc Guéhi,3-4-3,4-4-2,Darren Bond,Match Report,,15.0,9.0,16.8,0.0,0,0,2024,Crystal Palace
