,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
419,1,2023-08-19,15:00,Premier League,Matchweek 2,Sat,Away,L,1,3,Liverpool,1.3,3.0,36.0,53145.0,Neto,4-2-3-1,4-3-3,Thomas Bramall,Match Report,,13.0,5.0,19.7,1.0,0,0,2024,Bournemouth
420,2,2023-08-26,12:30,Premier League,Matchweek 3,Sat,Home,L,0,2,Tottenham,0.7,2.1,44.0,10567.0,Neto,4-2-3-1,4-2-3-1,Tim Robinson,Match Report,,11.0,3.0,17.8,0.0,0,0,2024,Bournemouth
423,6,2023-09-24,14:00,Premier League,Matchweek 6,Sun,Away,L,1,3,Brighton,1.1,1.9,39.0,31617.0,Neto,4-2-3-1,4-2-3-1,John Brooks,Match Report,,12.0,3.0,17.6,1.0,0,0,2024,Bournemouth
424,8,2023-09-30,15:00,Premier League,Matchweek 7,Sat,Home,L,0,4,Arsenal,0.6,3.4,43.0,11193.0,Neto,4-2-3-1,4-3-3,Michael Salisbury,Match Report,,8.0,1.0,14.1,0.0,0,0,2024,Bournemouth
425,9,2023-10-07,15:00,Premier League,Matchweek 8,Sat,Away,L,0,3,Everton,0.7,2.4,52.0,38815.0,Neto,4-2-3-1,4-4-1-1,David Coote,Match Report,,11.0,3.0,16.2,0.0,0,0,2024,Bournemouth
426,10,2023-10-21,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Wolves,0.6,2.4,35.0,11175.0,Neto,4-2-3-1,3-4-3,Paul Tierney,Match Report,,7.0,4.0,17.1,0.0,0,0,2024,Bournemouth
428,13,2023-11-04,15:00,Premier League,Matchweek 11,Sat,Away,L,1,6,Manchester City,0.9,1.9,35.0,53358.0,Lloyd Kelly,5-4-1,3-4-3,Craig Pawson,Match Report,,5.0,1.0,11.4,0.0,0,0,2024,Bournemouth
436,21,2023-12-31,14:00,Premier League,Matchweek 20,Sun,Away,L,1,3,Tottenham,1.7,2.3,50.0,61780.0,Neto,4-2-3-1,4-3-3,Simon Hooper,Match Report,,24.0,4.0,17.2,1.0,0,0,2024,Bournemouth
437,23,2024-01-21,16:30,Premier League,Matchweek 21,Sun,Home,L,0,4,Liverpool,1.4,1.5,40.0,11228.0,Neto,4-2-3-1,4-3-3,Andy Madley,Match Report,,11.0,1.0,19.8,0.0,0,0,2024,Bournemouth
440,27,2024-02-10,15:00,Premier League,Matchweek 24,Sat,Away,L,1,3,Fulham,1.8,1.6,51.0,24271.0,Neto,4-2-3-1,4-2-3-1,Darren England,Match Report,,25.0,4.0,16.7,1.0,0,0,2024,Bournemouth
442,29,2024-02-24,17:30,Premier League,Matchweek 26,Sat,Home,L,0,1,Manchester City,0.9,1.6,38.0,11184.0,Neto,4-2-3-1,3-2-4-1,Jarred Gillett,Match Report,,13.0,4.0,17.1,0.0,0,0,2024,Bournemouth
448,36,2024-04-06,15:00,Premier League,Matchweek 32,Sat,Away,L,1,2,Luton Town,0.4,1.5,45.0,11797.0,Neto,4-2-3-1,3-4-3,Andy Madley,Match Report,,8.0,1.0,19.1,1.0,0,0,2024,Bournemouth
450,38,2024-04-21,15:00,Premier League,Matchweek 34,Sun,Away,L,1,3,Aston Villa,1.8,2.4,44.0,42189.0,Neto,4-2-3-1,4-2-3-1,Tim Robinson,Match Report,,13.0,4.0,16.4,0.0,1,1,2024,Bournemouth
453,41,2024-05-04,12:30,Premier League,Matchweek 36,Sat,Away,L,0,3,Arsenal,0.5,3.3,45.0,60348.0,Adam Smith,4-3-3,4-3-3,David Coote,Match Report,,7.0,2.0,20.4,1.0,0,0,2024,Bournemouth
454,42,2024-05-11,15:00,Premier League,Matchweek 37,Sat,Home,L,1,2,Brentford,0.7,1.1,48.0,11154.0,Adam Smith,4-2-3-1,4-3-3,Matt Donohue,Match Report,,13.0,4.0,17.1,0.0,0,0,2024,Bournemouth
455,43,2024-05-19,16:00,Premier League,Matchweek 38,Sun,Away,L,1,2,Chelsea,2.2,1.1,39.0,39724.0,Neto,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,,22.0,5.0,16.8,0.0,0,0,2024,Bournemouth
