,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1140,0,2022-08-05,20:00,Premier League,Matchweek 1,Fri,Home,L,0,2,Arsenal,1.2,1.0,56.0,25286.0,Marc Guéhi,4-2-3-1,4-3-3,Anthony Taylor,Match Report,,10.0,2.0,14.2,0.0,0,0,2023,Crystal Palace
1143,4,2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,2,4,Manchester City,0.1,2.2,26.0,53112.0,Joel Ward,5-4-1,4-2-3-1,Darren England,Match Report,,2.0,2.0,20.6,0.0,0,0,2023,Crystal Palace
1146,7,2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Chelsea,0.4,1.1,36.0,25198.0,Joel Ward,4-3-3,4-2-2-2,Chris Kavanagh,Match Report,,7.0,3.0,20.1,0.0,0,0,2023,Crystal Palace
1150,11,2022-10-22,15:00,Premier League,Matchweek 13,Sat,Away,L,0,3,Everton,0.9,1.4,54.0,38939.0,Luka Milivojević,4-1-4-1,4-2-3-1,Simon Hooper,Match Report,,9.0,2.0,17.1,2.0,0,0,2023,Crystal Palace
1153,15,2022-11-12,15:00,Premier League,Matchweek 16,Sat,Away,L,0,1,Nott'ham Forest,1.2,1.1,68.0,29045.0,Marc Guéhi,4-3-3,4-3-3,John Brooks,Match Report,,7.0,0.0,16.9,0.0,0,1,2023,Crystal Palace
1154,16,2022-12-26,15:00,Premier League,Matchweek 17,Mon,Home,L,0,3,Fulham,0.4,2.5,36.0,25176.0,Joachim Andersen,4-3-3,4-2-3-1,Andy Madley,Match Report,,4.0,0.0,13.0,0.0,0,0,2023,Crystal Palace
1156,18,2023-01-04,20:00,Premier League,Matchweek 19,Wed,Home,L,0,4,Tottenham,0.8,1.4,47.0,25132.0,Joel Ward,4-2-3-1,3-4-3,Michael Oliver,Match Report,,19.0,4.0,20.1,0.0,0,0,2023,Crystal Palace
1157,20,2023-01-15,14:00,Premier League,Matchweek 20,Sun,Away,L,0,1,Chelsea,0.7,1.5,39.0,40075.0,Marc Guéhi,4-2-3-1,4-2-3-1,Peter Bankes,Match Report,,10.0,5.0,17.9,0.0,0,0,2023,Crystal Palace
1160,23,2023-02-04,15:00,Premier League,Matchweek 22,Sat,Away,L,1,2,Manchester Utd,1.3,2.0,48.0,73420.0,Marc Guéhi,4-2-3-1,4-2-3-1,Andre Marriner,Match Report,,10.0,3.0,12.8,0.0,0,0,2023,Crystal Palace
1164,27,2023-03-04,15:00,Premier League,Matchweek 26,Sat,Away,L,0,1,Aston Villa,0.2,1.2,42.0,41893.0,Marc Guéhi,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,3.0,0.0,16.9,0.0,0,0,2023,Crystal Palace
1165,28,2023-03-11,17:30,Premier League,Matchweek 27,Sat,Home,L,0,1,Manchester City,0.2,2.1,33.0,25844.0,Luka Milivojević,4-3-3,4-2-3-1,Robert Jones,Match Report,,4.0,0.0,17.5,0.0,0,0,2023,Crystal Palace
1166,29,2023-03-15,19:30,Premier League,Matchweek 8,Wed,Away,L,0,1,Brighton,1.1,0.6,43.0,30933.0,Marc Guéhi,4-3-3,4-2-3-1,Peter Bankes,Match Report,,11.0,3.0,17.3,1.0,0,0,2023,Crystal Palace
1167,30,2023-03-19,14:00,Premier League,Matchweek 28,Sun,Away,L,1,4,Arsenal,0.8,1.6,38.0,60247.0,Luka Milivojević,4-2-3-1,4-3-3,Stuart Attwell,Match Report,,9.0,5.0,14.6,1.0,0,0,2023,Crystal Palace
1172,35,2023-04-25,19:30,Premier League,Matchweek 33,Tue,Away,L,0,2,Wolves,0.8,1.4,59.0,30294.0,Luka Milivojević,4-3-3,4-4-2,Robert Jones,Match Report,,14.0,4.0,18.3,0.0,0,0,2023,Crystal Palace
1174,37,2023-05-06,15:00,Premier League,Matchweek 35,Sat,Away,L,0,1,Tottenham,0.4,0.9,44.0,61093.0,Wilfried Zaha,4-3-3,3-4-3,Darren England,Match Report,,7.0,2.0,17.6,1.0,0,0,2023,Crystal Palace
