,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1482,0,2022-08-06,15:00,Premier League,Matchweek 1,Sat,Away,L,1,4,Tottenham,0.5,1.5,42.0,61732.0,James Ward-Prowse,5-3-2,3-4-3,Andre Marriner,Match Report,,10.0,2.0,17.1,0.0,0,0,2023,Southampton
1485,4,2022-08-27,12:30,Premier League,Matchweek 4,Sat,Home,L,0,1,Manchester Utd,1.4,1.1,49.0,31196.0,James Ward-Prowse,4-2-3-1,4-2-3-1,Andy Madley,Match Report,,17.0,4.0,13.8,0.0,0,0,2023,Southampton
1487,6,2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,L,0,1,Wolves,1.2,0.8,49.0,30546.0,James Ward-Prowse,4-2-3-1,4-3-3,John Brooks,Match Report,,12.0,1.0,16.4,1.0,0,0,2023,Southampton
1488,7,2022-09-16,20:00,Premier League,Matchweek 8,Fri,Away,L,0,1,Aston Villa,0.3,1.5,47.0,40758.0,James Ward-Prowse,4-2-3-1,4-3-2-1,Tony Harrington,Match Report,,7.0,1.0,20.2,0.0,0,0,2023,Southampton
1489,8,2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Everton,1.7,2.0,55.0,30510.0,James Ward-Prowse,4-4-2,4-3-3,Andre Marriner,Match Report,,22.0,6.0,16.4,1.0,0,0,2023,Southampton
1490,9,2022-10-08,15:00,Premier League,Matchweek 10,Sat,Away,L,0,4,Manchester City,0.2,2.4,35.0,53365.0,James Ward-Prowse,4-4-2,4-2-3-1,Andy Madley,Match Report,,5.0,0.0,28.1,0.0,0,0,2023,Southampton
1494,13,2022-10-29,15:00,Premier League,Matchweek 14,Sat,Away,L,0,1,Crystal Palace,1.3,0.9,56.0,25130.0,James Ward-Prowse,3-5-2,4-3-3,Michael Salisbury,Match Report,,14.0,4.0,18.1,0.0,0,0,2023,Southampton
1495,14,2022-11-06,14:00,Premier League,Matchweek 15,Sun,Home,L,1,4,Newcastle Utd,1.7,0.9,55.0,30402.0,James Ward-Prowse,4-2-3-1,4-3-3,Stuart Attwell,Match Report,,16.0,5.0,17.6,1.0,0,0,2023,Southampton
1496,16,2022-11-12,15:00,Premier League,Matchweek 16,Sat,Away,L,1,3,Liverpool,1.1,1.9,40.0,53331.0,James Ward-Prowse,5-3-2,4-3-3,Simon Hooper,Match Report,,9.0,5.0,11.9,0.0,0,0,2023,Southampton
1497,18,2022-12-26,15:00,Premier League,Matchweek 17,Mon,Home,L,1,3,Brighton,1.9,0.6,34.0,31010.0,James Ward-Prowse,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,13.0,3.0,16.1,1.0,0,1,2023,Southampton
1498,19,2022-12-31,15:00,Premier League,Matchweek 18,Sat,Away,L,1,2,Fulham,0.8,1.5,38.0,24344.0,James Ward-Prowse,3-4-3,4-2-3-1,Graham Scott,Match Report,,9.0,3.0,24.5,1.0,0,0,2023,Southampton
1499,20,2023-01-04,19:30,Premier League,Matchweek 19,Wed,Home,L,0,1,Nott'ham Forest,0.5,1.4,63.0,30150.0,James Ward-Prowse,3-1-4-2,4-3-1-2,Thomas Bramall,Match Report,,8.0,0.0,14.5,1.0,0,0,2023,Southampton
1501,24,2023-01-21,15:00,Premier League,Matchweek 21,Sat,Home,L,0,1,Aston Villa,0.6,1.4,37.0,30158.0,James Ward-Prowse,4-2-3-1,4-4-2,Michael Salisbury,Match Report,,8.0,5.0,15.8,0.0,0,0,2023,Southampton
1502,28,2023-02-04,15:00,Premier League,Matchweek 22,Sat,Away,L,0,3,Brentford,0.7,2.0,51.0,17051.0,James Ward-Prowse,4-2-3-1,4-3-3,Darren Bond,Match Report,,14.0,5.0,23.5,0.0,0,0,2023,Southampton
1503,29,2023-02-11,15:00,Premier League,Matchweek 23,Sat,Home,L,1,2,Wolves,1.1,0.8,41.0,29751.0,James Ward-Prowse,5-3-2,4-2-3-1,Jarred Gillett,Match Report,,17.0,2.0,17.7,0.0,0,0,2023,Southampton
1505,31,2023-02-25,15:00,Premier League,Matchweek 25,Sat,Away,L,0,1,Leeds United,0.4,0.9,39.0,36641.0,James Ward-Prowse,4-4-2,4-2-3-1,Peter Bankes,Match Report,,8.0,2.0,18.8,0.0,0,0,2023,Southampton
1508,35,2023-03-15,19:30,Premier League,Matchweek 7,Wed,Home,L,0,2,Brentford,0.5,1.9,66.0,30438.0,James Ward-Prowse,4-2-3-1,4-3-3,Michael Salisbury,Match Report,,7.0,0.0,19.2,1.0,0,0,2023,Southampton
1510,37,2023-04-02,14:00,Premier League,Matchweek 29,Sun,Away,L,0,1,West Ham,0.3,1.4,57.0,62498.0,James Ward-Prowse,4-4-2,4-3-3,Paul Tierney,Match Report,,9.0,3.0,21.1,0.0,0,0,2023,Southampton
1511,38,2023-04-08,17:30,Premier League,Matchweek 30,Sat,Home,L,1,4,Manchester City,0.4,2.9,27.0,30963.0,James Ward-Prowse,4-4-2,3-2-4-1,Robert Jones,Match Report,,4.0,1.0,17.0,0.0,0,0,2023,Southampton
1512,39,2023-04-15,15:00,Premier League,Matchweek 31,Sat,Home,L,0,2,Crystal Palace,0.8,0.9,58.0,30309.0,James Ward-Prowse,4-4-2,4-3-3,Michael Oliver,Match Report,,11.0,4.0,18.0,0.0,0,0,2023,Southampton
1514,41,2023-04-27,19:45,Premier League,Matchweek 33,Thu,Home,L,0,1,Bournemouth,0.5,0.9,57.0,30414.0,James Ward-Prowse,4-4-2,3-4-3,Darren England,Match Report,,11.0,2.0,19.9,0.0,0,0,2023,Southampton
1515,42,2023-04-30,14:00,Premier League,Matchweek 34,Sun,Away,L,1,3,Newcastle Utd,0.8,4.3,37.0,52234.0,James Ward-Prowse,4-4-2,4-3-3,Anthony Taylor,Match Report,,4.0,3.0,17.3,0.0,0,0,2023,Southampton
1516,43,2023-05-08,20:00,Premier League,Matchweek 35,Mon,Away,L,3,4,Nott'ham Forest,3.1,1.8,64.0,29154.0,James Ward-Prowse,4-2-3-1,4-3-3,Michael Oliver,Match Report,,18.0,4.0,14.0,0.0,1,1,2023,Southampton
1517,44,2023-05-13,15:00,Premier League,Matchweek 36,Sat,Home,L,0,2,Fulham,0.4,1.4,36.0,28978.0,James Ward-Prowse,4-2-3-1,4-2-3-1,Thomas Bramall,Match Report,,5.0,1.0,24.2,0.0,0,0,2023,Southampton
1518,45,2023-05-21,14:00,Premier League,Matchweek 37,Sun,Away,L,1,3,Brighton,0.6,2.5,37.0,31507.0,James Ward-Prowse,4-1-4-1,4-2-3-1,Paul Tierney,Match Report,,5.0,1.0,13.8,1.0,0,0,2023,Southampton
