,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1407,1,2022-08-13,15:00,Premier League,Matchweek 2,Sat,Away,L,2,4,Arsenal,0.5,2.7,50.0,60033.0,Jonny Evans,3-5-1-1,4-3-3,Darren England,Match Report,,6.0,2.0,14.6,0.0,0,0,2023,Leicester City
1408,2,2022-08-20,15:00,Premier League,Matchweek 3,Sat,Home,L,1,2,Southampton,0.3,0.9,62.0,30850.0,Jonny Evans,4-1-4-1,4-2-3-1,Michael Salisbury,Match Report,,6.0,1.0,17.8,1.0,0,0,2023,Leicester City
1409,4,2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,1,2,Chelsea,2.5,1.8,55.0,39953.0,Jonny Evans,4-1-4-1,4-4-2,Paul Tierney,Match Report,,17.0,5.0,17.9,0.0,0,0,2023,Leicester City
1410,5,2022-09-01,20:00,Premier League,Matchweek 5,Thu,Home,L,0,1,Manchester Utd,0.7,1.5,53.0,32226.0,Jonny Evans,4-1-4-1,4-2-3-1,Craig Pawson,Match Report,,10.0,2.0,23.5,2.0,0,0,2023,Leicester City
1411,6,2022-09-04,14:00,Premier League,Matchweek 6,Sun,Away,L,2,5,Brighton,1.4,2.6,47.0,31185.0,Jonny Evans,4-4-2,3-5-2,Tony Harrington,Match Report,,6.0,4.0,14.8,0.0,0,0,2023,Leicester City
1412,7,2022-09-17,17:30,Premier League,Matchweek 8,Sat,Away,L,2,6,Tottenham,1.8,2.2,56.0,61450.0,Jonny Evans,4-1-4-1,3-4-3,Simon Hooper,Match Report,,18.0,6.0,22.7,0.0,1,1,2023,Leicester City
1414,9,2022-10-08,15:00,Premier League,Matchweek 10,Sat,Away,L,1,2,Bournemouth,1.0,1.1,55.0,10272.0,Jonny Evans,4-1-4-1,4-4-2,Michael Salisbury,Match Report,,9.0,5.0,13.2,1.0,0,0,2023,Leicester City
1418,13,2022-10-29,12:30,Premier League,Matchweek 14,Sat,Home,L,0,1,Manchester City,0.7,1.0,36.0,32223.0,Youri Tielemans,3-4-3,4-3-3,Robert Jones,Match Report,,10.0,5.0,16.4,0.0,0,0,2023,Leicester City
1421,18,2022-12-26,15:00,Premier League,Matchweek 17,Mon,Home,L,0,3,Newcastle Utd,0.5,1.9,60.0,32185.0,Youri Tielemans,4-2-3-1,4-3-3,Jarred Gillett,Match Report,,8.0,2.0,20.1,0.0,0,0,2023,Leicester City
1422,19,2022-12-30,20:00,Premier League,Matchweek 18,Fri,Away,L,1,2,Liverpool,1.0,2.2,43.0,53343.0,Wilfred Ndidi,4-2-3-1,4-3-3,Craig Pawson,Match Report,,7.0,2.0,12.1,0.0,0,0,2023,Leicester City
1423,20,2023-01-03,19:45,Premier League,Matchweek 19,Tue,Home,L,0,1,Fulham,1.7,1.7,61.0,30813.0,Youri Tielemans,4-2-3-1,4-2-3-1,Darren Bond,Match Report,,15.0,6.0,18.9,1.0,0,0,2023,Leicester City
1424,23,2023-01-14,15:00,Premier League,Matchweek 20,Sat,Away,L,0,2,Nott'ham Forest,1.0,2.4,61.0,29301.0,Marc Albrighton,4-2-3-1,4-3-1-2,Paul Tierney,Match Report,,6.0,1.0,18.0,0.0,0,0,2023,Leicester City
1428,28,2023-02-19,14:00,Premier League,Matchweek 24,Sun,Away,L,0,3,Manchester Utd,1.6,4.4,43.0,73578.0,James Maddison,4-2-3-1,4-2-3-1,Stuart Attwell,Match Report,,19.0,3.0,19.0,1.0,0,0,2023,Leicester City
1429,29,2023-02-25,15:00,Premier League,Matchweek 25,Sat,Home,L,0,1,Arsenal,0.0,0.7,35.0,32227.0,Wilfred Ndidi,4-3-3,4-3-3,Craig Pawson,Match Report,,1.0,0.0,29.4,0.0,0,0,2023,Leicester City
1430,31,2023-03-04,17:30,Premier League,Matchweek 26,Sat,Away,L,0,1,Southampton,1.9,1.4,65.0,30139.0,James Maddison,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,11.0,0.0,15.8,0.0,0,0,2023,Leicester City
1431,32,2023-03-11,15:00,Premier League,Matchweek 27,Sat,Home,L,1,3,Chelsea,2.4,1.6,48.0,32170.0,James Maddison,3-4-3,3-4-3,Andre Marriner,Match Report,,17.0,6.0,18.3,1.0,0,0,2023,Leicester City
1433,34,2023-04-01,15:00,Premier League,Matchweek 29,Sat,Away,L,1,2,Crystal Palace,0.2,2.3,48.0,25147.0,James Maddison,4-2-3-1,4-3-3,Tim Robinson,Match Report,,3.0,2.0,13.8,0.0,0,0,2023,Leicester City
1434,35,2023-04-04,19:45,Premier League,Matchweek 7,Tue,Home,L,1,2,Aston Villa,0.5,1.0,36.0,32087.0,James Maddison,4-3-3,4-4-2,Graham Scott,Match Report,,9.0,4.0,16.7,1.0,0,0,2023,Leicester City
1435,36,2023-04-08,15:00,Premier League,Matchweek 30,Sat,Home,L,0,1,Bournemouth,0.6,1.9,51.0,32094.0,James Maddison,4-2-3-1,4-2-3-1,David Coote,Match Report,,14.0,4.0,16.9,0.0,0,0,2023,Leicester City
1436,37,2023-04-15,17:30,Premier League,Matchweek 31,Sat,Away,L,1,3,Manchester City,2.3,1.6,30.0,53329.0,Youri Tielemans,3-4-3,3-2-4-1,Darren England,Match Report,,11.0,4.0,14.3,0.0,0,0,2023,Leicester City
1440,41,2023-05-08,15:00,Premier League,Matchweek 35,Mon,Away,L,3,5,Fulham,2.8,1.6,43.0,24442.0,Youri Tielemans,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,16.0,7.0,20.9,2.0,1,2,2023,Leicester City
1441,42,2023-05-15,20:00,Premier League,Matchweek 36,Mon,Home,L,0,3,Liverpool,0.4,2.2,34.0,32225.0,Jonny Evans,4-2-3-1,4-3-3,Craig Pawson,Match Report,,4.0,4.0,13.4,0.0,0,0,2023,Leicester City
