,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
989,1,2022-08-13,12:30,Premier League,Matchweek 2,Sat,Home,W,2,1,Everton,2.3,1.6,57.0,41883.0,John McGinn,4-1-2-1-2◆,3-4-3,Michael Oliver,Match Report,,12.0,3.0,13.3,0.0,0,0,2023,Aston Villa
994,7,2022-09-16,20:00,Premier League,Matchweek 8,Fri,Home,W,1,0,Southampton,1.5,0.3,53.0,40758.0,John McGinn,4-3-2-1,4-2-3-1,Tony Harrington,Match Report,,11.0,3.0,20.7,1.0,0,0,2023,Aston Villa
999,12,2022-10-23,14:00,Premier League,Matchweek 13,Sun,Home,W,4,0,Brentford,2.8,0.9,45.0,41693.0,Emiliano Martínez,4-2-3-1,3-5-2,Darren England,Match Report,,18.0,10.0,18.7,0.0,1,1,2023,Aston Villa
1001,14,2022-11-06,14:00,Premier League,Matchweek 15,Sun,Home,W,3,1,Manchester Utd,0.6,0.5,42.0,42058.0,Emiliano Martínez,4-2-2-2,4-2-3-1,Anthony Taylor,Match Report,,6.0,4.0,22.7,1.0,0,0,2023,Aston Villa
1002,16,2022-11-13,14:00,Premier League,Matchweek 16,Sun,Away,W,2,1,Brighton,1.5,0.6,35.0,31581.0,John McGinn,4-4-2,4-2-3-1,Chris Kavanagh,Match Report,,7.0,1.0,25.1,0.0,1,1,2023,Aston Villa
1004,18,2023-01-01,14:00,Premier League,Matchweek 18,Sun,Away,W,2,0,Tottenham,1.0,0.7,41.0,61651.0,John McGinn,4-4-2,3-4-3,John Brooks,Match Report,,13.0,4.0,20.8,1.0,0,0,2023,Aston Villa
1006,21,2023-01-13,20:00,Premier League,Matchweek 20,Fri,Home,W,2,1,Leeds United,1.2,2.4,52.0,42008.0,Emiliano Martínez,4-4-2,4-2-3-1,Michael Oliver,Match Report,,11.0,5.0,16.9,0.0,0,0,2023,Aston Villa
1007,22,2023-01-21,15:00,Premier League,Matchweek 21,Sat,Away,W,1,0,Southampton,1.4,0.6,63.0,30158.0,Emiliano Martínez,4-4-2,4-2-3-1,Michael Salisbury,Match Report,,16.0,5.0,17.0,1.0,0,0,2023,Aston Villa
1011,26,2023-02-25,15:00,Premier League,Matchweek 25,Sat,Away,W,2,0,Everton,1.9,1.6,53.0,39309.0,John McGinn,4-4-2,4-1-4-1,Anthony Taylor,Match Report,,8.0,4.0,22.1,1.0,1,1,2023,Aston Villa
1012,27,2023-03-04,15:00,Premier League,Matchweek 26,Sat,Home,W,1,0,Crystal Palace,1.2,0.2,58.0,41893.0,John McGinn,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,8.0,1.0,14.8,0.0,0,0,2023,Aston Villa
1014,29,2023-03-18,15:00,Premier League,Matchweek 28,Sat,Home,W,3,0,Bournemouth,3.5,1.3,56.0,41021.0,John McGinn,4-2-3-1,4-4-1-1,Robert Jones,Match Report,,20.0,9.0,13.9,0.0,0,0,2023,Aston Villa
1015,30,2023-04-01,17:30,Premier League,Matchweek 29,Sat,Away,W,2,0,Chelsea,0.9,2.1,31.0,40082.0,John McGinn,4-4-2,3-4-3,Andy Madley,Match Report,,5.0,2.0,22.5,0.0,0,0,2023,Aston Villa
1016,31,2023-04-04,19:45,Premier League,Matchweek 7,Tue,Away,W,2,1,Leicester City,1.0,0.5,64.0,32087.0,John McGinn,4-4-2,4-3-3,Graham Scott,Match Report,,15.0,5.0,20.3,1.0,0,0,2023,Aston Villa
1017,32,2023-04-08,15:00,Premier League,Matchweek 30,Sat,Home,W,2,0,Nott'ham Forest,1.3,0.2,63.0,42076.0,John McGinn,4-4-2,3-4-3,Anthony Taylor,Match Report,,8.0,3.0,12.4,0.0,0,0,2023,Aston Villa
1018,33,2023-04-15,12:30,Premier League,Matchweek 31,Sat,Home,W,3,0,Newcastle Utd,1.9,0.5,52.0,42055.0,John McGinn,4-2-3-1,4-3-3,John Brooks,Match Report,,16.0,6.0,18.3,0.0,0,0,2023,Aston Villa
1020,35,2023-04-25,19:45,Premier League,Matchweek 33,Tue,Home,W,1,0,Fulham,1.0,0.1,51.0,41046.0,John McGinn,4-2-3-1,4-2-3-1,Thomas Bramall,Match Report,,14.0,3.0,16.4,0.0,0,0,2023,Aston Villa
1023,38,2023-05-13,15:00,Premier League,Matchweek 36,Sat,Home,W,2,1,Tottenham,1.2,1.4,48.0,42164.0,John McGinn,4-4-2,3-4-3,Peter Bankes,Match Report,,8.0,4.0,15.4,1.0,0,0,2023,Aston Villa
1025,40,2023-05-28,16:30,Premier League,Matchweek 38,Sun,Home,W,2,1,Brighton,2.8,1.4,41.0,,John McGinn,4-2-3-1,4-4-2,David Coote,Match Report,,12.0,5.0,18.2,4.0,0,0,2023,Aston Villa
