,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
988,0,2022-08-06,15:00,Premier League,Matchweek 1,Sat,Away,L,0,2,Bournemouth,0.7,0.6,65.0,11013.0,John McGinn,4-3-3,3-4-3,Peter Bankes,Match Report,,15.0,2.0,24.6,0.0,0,0,2023,Aston Villa
990,2,2022-08-20,15:00,Premier League,Matchweek 3,Sat,Away,L,1,3,Crystal Palace,0.9,2.6,49.0,22012.0,John McGinn,4-3-3,4-3-3,Andy Madley,Match Report,,13.0,5.0,17.8,0.0,0,0,2023,Aston Villa
991,4,2022-08-28,14:00,Premier League,Matchweek 4,Sun,Home,L,0,1,West Ham,0.5,0.6,58.0,41796.0,John McGinn,4-3-1-2,3-5-2,David Coote,Match Report,,9.0,3.0,20.5,0.0,0,0,2023,Aston Villa
992,5,2022-08-31,19:30,Premier League,Matchweek 5,Wed,Away,L,1,2,Arsenal,0.4,2.4,41.0,60012.0,John McGinn,4-3-3,4-3-3,Robert Jones,Match Report,,4.0,3.0,19.2,0.0,0,0,2023,Aston Villa
997,10,2022-10-16,14:00,Premier League,Matchweek 11,Sun,Home,L,0,2,Chelsea,1.8,0.9,42.0,41754.0,John McGinn,4-3-3,3-4-3,Robert Jones,Match Report,,18.0,7.0,15.3,1.0,0,0,2023,Aston Villa
998,11,2022-10-20,19:30,Premier League,Matchweek 12,Thu,Away,L,0,3,Fulham,1.2,2.1,40.0,23508.0,John McGinn,4-3-2-1,4-2-3-1,Michael Oliver,Match Report,,12.0,6.0,15.0,0.0,0,0,2023,Aston Villa
1000,13,2022-10-29,15:00,Premier League,Matchweek 14,Sat,Away,L,0,4,Newcastle Utd,0.4,3.4,41.0,52233.0,Emiliano Martínez,4-2-3-1,4-3-3,Paul Tierney,Match Report,,3.0,0.0,13.9,0.0,0,0,2023,Aston Villa
1003,17,2022-12-26,17:30,Premier League,Matchweek 17,Mon,Home,L,1,3,Liverpool,1.4,2.7,48.0,42085.0,John McGinn,4-4-2,4-3-3,Paul Tierney,Match Report,,12.0,6.0,15.3,0.0,0,0,2023,Aston Villa
1008,23,2023-02-04,15:00,Premier League,Matchweek 22,Sat,Home,L,2,4,Leicester City,1.7,2.6,62.0,42055.0,Emiliano Martínez,4-4-2,4-2-3-1,Darren England,Match Report,,19.0,4.0,17.5,0.0,0,0,2023,Aston Villa
1009,24,2023-02-12,16:30,Premier League,Matchweek 23,Sun,Away,L,1,3,Manchester City,0.3,3.3,33.0,53392.0,Emiliano Martínez,4-4-2,3-2-4-1,Robert Jones,Match Report,,6.0,2.0,22.8,0.0,0,0,2023,Aston Villa
1010,25,2023-02-18,12:30,Premier League,Matchweek 24,Sat,Home,L,2,4,Arsenal,0.5,3.2,33.0,42066.0,John McGinn,4-4-2,4-3-3,Simon Hooper,Match Report,,7.0,5.0,23.3,1.0,0,0,2023,Aston Villa
1021,36,2023-04-30,14:00,Premier League,Matchweek 34,Sun,Away,L,0,1,Manchester Utd,0.6,1.2,43.0,73592.0,John McGinn,4-2-3-1,4-1-4-1,Jarred Gillett,Match Report,,7.0,1.0,17.7,0.0,0,0,2023,Aston Villa
1022,37,2023-05-06,15:00,Premier League,Matchweek 35,Sat,Away,L,0,1,Wolves,1.5,0.8,62.0,31641.0,John McGinn,4-4-2,4-4-2,Stuart Attwell,Match Report,,16.0,3.0,16.0,1.0,0,0,2023,Aston Villa
