,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1216,0,2022-08-06,15:00,Premier League,Matchweek 1,Sat,Away,L,1,2,Leeds United,1.3,0.8,60.0,36347.0,Rúben Neves,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,15.0,6.0,18.9,0.0,0,0,2023,Wolverhampton Wanderers
1218,2,2022-08-20,12:30,Premier League,Matchweek 3,Sat,Away,L,0,1,Tottenham,0.7,1.7,50.0,61298.0,Rúben Neves,3-5-2,3-4-3,Simon Hooper,Match Report,,20.0,3.0,21.9,1.0,0,0,2023,Wolverhampton Wanderers
1222,7,2022-09-17,12:30,Premier League,Matchweek 8,Sat,Home,L,0,3,Manchester City,0.4,1.1,41.0,31578.0,Rúben Neves,4-3-3,4-3-3,Anthony Taylor,Match Report,,6.0,1.0,19.6,2.0,0,0,2023,Wolverhampton Wanderers
1223,8,2022-10-01,17:30,Premier League,Matchweek 9,Sat,Away,L,0,2,West Ham,0.7,0.9,61.0,62444.0,Rúben Neves,3-4-3,4-2-3-1,Paul Tierney,Match Report,,15.0,4.0,21.6,0.0,0,0,2023,Wolverhampton Wanderers
1224,9,2022-10-08,15:00,Premier League,Matchweek 10,Sat,Away,L,0,3,Chelsea,1.1,1.9,43.0,39940.0,João Moutinho,4-2-3-1,4-2-3-1,Simon Hooper,Match Report,,8.0,2.0,14.5,1.0,0,0,2023,Wolverhampton Wanderers
1226,11,2022-10-18,20:15,Premier League,Matchweek 12,Tue,Away,L,1,2,Crystal Palace,0.8,1.2,49.0,25125.0,Rúben Neves,4-2-3-1,4-3-3,David Coote,Match Report,,10.0,4.0,16.3,1.0,0,0,2023,Wolverhampton Wanderers
1227,12,2022-10-23,14:00,Premier League,Matchweek 13,Sun,Home,L,0,4,Leicester City,2.1,0.9,60.0,31425.0,Rúben Neves,4-2-3-1,4-1-4-1,Michael Oliver,Match Report,,21.0,5.0,15.7,1.0,0,0,2023,Wolverhampton Wanderers
1229,14,2022-11-05,15:00,Premier League,Matchweek 15,Sat,Home,L,2,3,Brighton,1.2,1.5,29.0,30732.0,Rúben Neves,4-3-3,4-2-3-1,Graham Scott,Match Report,,7.0,4.0,18.3,0.0,1,1,2023,Wolverhampton Wanderers
1230,16,2022-11-12,19:45,Premier League,Matchweek 16,Sat,Home,L,0,2,Arsenal,0.7,2.1,38.0,34624.0,João Moutinho,5-3-2,4-3-3,Stuart Attwell,Match Report,,11.0,2.0,20.0,1.0,0,0,2023,Wolverhampton Wanderers
1232,19,2022-12-31,12:30,Premier League,Matchweek 18,Sat,Home,L,0,1,Manchester Utd,0.7,2.0,46.0,31658.0,Rúben Neves,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,10.0,3.0,17.3,2.0,0,0,2023,Wolverhampton Wanderers
1235,25,2023-01-22,14:00,Premier League,Matchweek 21,Sun,Away,L,0,3,Manchester City,0.8,2.8,45.0,53282.0,Rúben Neves,4-3-3,3-2-4-1,David Coote,Match Report,,10.0,1.0,16.4,0.0,0,0,2023,Wolverhampton Wanderers
1238,28,2023-02-18,15:00,Premier League,Matchweek 24,Sat,Home,L,0,1,Bournemouth,1.3,1.1,68.0,31222.0,Rúben Neves,4-2-3-1,4-2-3-1,Michael Salisbury,Match Report,,15.0,4.0,13.3,0.0,0,0,2023,Wolverhampton Wanderers
1240,30,2023-03-01,20:00,Premier League,Matchweek 7,Wed,Away,L,0,2,Liverpool,0.8,2.6,43.0,53259.0,Rúben Neves,4-2-3-1,4-3-3,Paul Tierney,Match Report,,4.0,1.0,11.0,0.0,0,0,2023,Wolverhampton Wanderers
1242,32,2023-03-12,16:30,Premier League,Matchweek 27,Sun,Away,L,1,2,Newcastle Utd,1.1,1.8,57.0,52240.0,Rúben Neves,4-2-3-1,4-3-3,Andy Madley,Match Report,,7.0,4.0,19.5,1.0,0,0,2023,Wolverhampton Wanderers
1243,33,2023-03-18,15:00,Premier League,Matchweek 28,Sat,Home,L,2,4,Leeds United,2.7,1.6,65.0,31570.0,Rúben Neves,4-3-3,4-2-3-1,Michael Salisbury,Match Report,,23.0,8.0,16.1,1.0,0,0,2023,Wolverhampton Wanderers
1247,37,2023-04-22,15:00,Premier League,Matchweek 32,Sat,Away,L,1,2,Leicester City,0.9,2.4,58.0,32053.0,Max Kilman,4-4-2,4-2-3-1,Andy Madley,Match Report,,16.0,3.0,20.7,2.0,0,0,2023,Wolverhampton Wanderers
1249,39,2023-04-29,15:00,Premier League,Matchweek 34,Sat,Away,L,0,6,Brighton,0.8,3.3,43.0,31584.0,Rúben Neves,4-4-2,4-2-3-1,David Coote,Match Report,,10.0,2.0,18.7,0.0,0,0,2023,Wolverhampton Wanderers
1251,41,2023-05-13,15:00,Premier League,Matchweek 36,Sat,Away,L,0,2,Manchester Utd,0.3,3.2,52.0,73570.0,Rúben Neves,4-4-2,4-2-3-1,John Brooks,Match Report,,5.0,0.0,10.5,0.0,0,0,2023,Wolverhampton Wanderers
1253,43,2023-05-28,16:30,Premier League,Matchweek 38,Sun,Away,L,0,5,Arsenal,0.5,2.8,49.0,60095.0,Max Kilman,4-3-3,4-3-3,Andre Marriner,Match Report,,6.0,0.0,14.7,1.0,0,0,2023,Wolverhampton Wanderers
