,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1178,0,2022-08-06,17:30,Premier League,Matchweek 1,Sat,Away,W,1,0,Everton,1.5,0.7,62.0,39254.0,César Azpilicueta,3-4-3,5-4-1,Craig Pawson,Match Report,,14.0,5.0,16.1,1.0,1,1,2023,Chelsea
1181,3,2022-08-27,15:00,Premier League,Matchweek 4,Sat,Home,W,2,1,Leicester City,1.8,2.5,45.0,39953.0,Jorginho,4-4-2,4-1-4-1,Paul Tierney,Match Report,,7.0,4.0,14.6,0.0,0,0,2023,Chelsea
1183,5,2022-09-03,15:00,Premier League,Matchweek 6,Sat,Home,W,2,1,West Ham,0.9,1.1,67.0,39923.0,Thiago Silva,3-1-4-2,3-4-1-2,Andy Madley,Match Report,,8.0,3.0,17.2,0.0,0,0,2023,Chelsea
1184,8,2022-10-01,15:00,Premier League,Matchweek 9,Sat,Away,W,2,1,Crystal Palace,1.1,0.4,64.0,25198.0,Jorginho,4-2-2-2,4-3-3,Chris Kavanagh,Match Report,,13.0,3.0,14.8,0.0,0,0,2023,Chelsea
1185,10,2022-10-08,15:00,Premier League,Matchweek 10,Sat,Home,W,3,0,Wolves,1.9,1.1,57.0,39940.0,César Azpilicueta,4-2-3-1,4-2-3-1,Simon Hooper,Match Report,,20.0,7.0,14.7,0.0,0,0,2023,Chelsea
1186,12,2022-10-16,14:00,Premier League,Matchweek 11,Sun,Away,W,2,0,Aston Villa,0.9,1.8,58.0,41754.0,Thiago Silva,3-4-3,4-3-3,Robert Jones,Match Report,,8.0,4.0,18.0,1.0,0,0,2023,Chelsea
1192,21,2022-12-27,17:30,Premier League,Matchweek 17,Tue,Home,W,2,0,Bournemouth,1.8,0.5,60.0,40046.0,Jorginho,4-3-3,5-3-2,Simon Hooper,Match Report,,15.0,5.0,15.7,0.0,0,0,2023,Chelsea
1196,26,2023-01-15,14:00,Premier League,Matchweek 20,Sun,Home,W,1,0,Crystal Palace,1.5,0.7,61.0,40075.0,Jorginho,4-2-3-1,4-2-3-1,Peter Bankes,Match Report,,15.0,5.0,14.8,0.0,0,0,2023,Chelsea
1202,33,2023-03-04,15:00,Premier League,Matchweek 26,Sat,Home,W,1,0,Leeds United,1.5,1.0,57.0,39905.0,Mateo Kovačić,3-4-3,4-2-3-1,Michael Oliver,Match Report,,13.0,3.0,15.8,1.0,0,0,2023,Chelsea
1203,35,2023-03-11,15:00,Premier League,Matchweek 27,Sat,Away,W,3,1,Leicester City,1.6,2.4,52.0,32170.0,Mateo Kovačić,3-4-3,3-4-3,Andre Marriner,Match Report,,12.0,6.0,15.1,0.0,0,0,2023,Chelsea
1211,45,2023-05-06,15:00,Premier League,Matchweek 35,Sat,Away,W,3,1,Bournemouth,1.3,1.2,65.0,10357.0,Thiago Silva,4-3-3,4-2-3-1,John Brooks,Match Report,,11.0,5.0,16.9,0.0,0,0,2023,Chelsea
