,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
874,0,2022-08-06,15:00,Premier League,Matchweek 1,Sat,Home,W,2,0,Nott'ham Forest,1.7,0.3,61.0,52245.0,Kieran Trippier,4-3-3,3-4-1-2,Simon Hooper,Match Report,,23.0,9.0,16.0,1.0,0,0,2023,Newcastle United
881,8,2022-10-01,15:00,Premier League,Matchweek 9,Sat,Away,W,4,1,Fulham,3.3,0.5,67.0,22913.0,Kieran Trippier,4-3-3,4-2-3-1,Darren England,Match Report,,19.0,10.0,12.9,0.0,0,0,2023,Newcastle United
882,9,2022-10-08,15:00,Premier League,Matchweek 10,Sat,Home,W,5,1,Brentford,1.5,1.2,54.0,52067.0,Kieran Trippier,4-3-3,3-5-2,John Brooks,Match Report,,16.0,6.0,18.6,0.0,0,0,2023,Newcastle United
884,11,2022-10-19,19:30,Premier League,Matchweek 12,Wed,Home,W,1,0,Everton,1.5,0.2,49.0,52247.0,Kieran Trippier,4-3-3,4-3-3,Tony Harrington,Match Report,,16.0,4.0,14.2,0.0,0,0,2023,Newcastle United
885,12,2022-10-23,16:30,Premier League,Matchweek 13,Sun,Away,W,2,1,Tottenham,1.2,1.6,47.0,61726.0,Kieran Trippier,4-3-3,3-5-2,Jarred Gillett,Match Report,,13.0,5.0,18.4,0.0,0,0,2023,Newcastle United
886,13,2022-10-29,15:00,Premier League,Matchweek 14,Sat,Home,W,4,0,Aston Villa,3.4,0.4,59.0,52233.0,Kieran Trippier,4-3-3,4-2-3-1,Paul Tierney,Match Report,,19.0,6.0,16.3,0.0,1,1,2023,Newcastle United
887,14,2022-11-06,14:00,Premier League,Matchweek 15,Sun,Away,W,4,1,Southampton,0.9,1.7,45.0,30402.0,Kieran Trippier,4-3-3,4-2-3-1,Stuart Attwell,Match Report,,7.0,4.0,15.4,0.0,0,0,2023,Newcastle United
888,16,2022-11-12,17:30,Premier League,Matchweek 16,Sat,Home,W,1,0,Chelsea,1.0,0.3,49.0,52264.0,Kieran Trippier,4-3-3,3-4-3,Robert Jones,Match Report,,10.0,3.0,15.4,0.0,0,0,2023,Newcastle United
889,18,2022-12-26,15:00,Premier League,Matchweek 17,Mon,Away,W,3,0,Leicester City,1.9,0.5,40.0,32185.0,Kieran Trippier,4-3-3,4-2-3-1,Jarred Gillett,Match Report,,11.0,4.0,16.8,0.0,1,1,2023,Newcastle United
892,23,2023-01-15,14:00,Premier League,Matchweek 20,Sun,Home,W,1,0,Fulham,2.2,1.1,62.0,52247.0,Kieran Trippier,4-3-3,4-2-3-1,Robert Jones,Match Report,,20.0,5.0,16.7,2.0,0,0,2023,Newcastle United
898,32,2023-03-12,16:30,Premier League,Matchweek 27,Sun,Home,W,2,1,Wolves,1.8,1.1,43.0,52240.0,Kieran Trippier,4-3-3,4-2-3-1,Andy Madley,Match Report,,19.0,8.0,15.9,2.0,0,0,2023,Newcastle United
899,33,2023-03-17,20:00,Premier League,Matchweek 28,Fri,Away,W,2,1,Nott'ham Forest,2.4,0.4,61.0,29362.0,Kieran Trippier,4-3-3,4-2-3-1,Paul Tierney,Match Report,,14.0,3.0,15.2,0.0,1,1,2023,Newcastle United
900,34,2023-04-02,16:30,Premier League,Matchweek 29,Sun,Home,W,2,0,Manchester Utd,3.7,0.4,46.0,52268.0,Kieran Trippier,4-3-3,4-2-3-1,Stuart Attwell,Match Report,,22.0,6.0,13.2,0.0,0,0,2023,Newcastle United
901,35,2023-04-05,20:00,Premier League,Matchweek 7,Wed,Away,W,5,1,West Ham,3.3,1.0,58.0,62481.0,Kieran Trippier,4-3-3,4-2-3-1,Craig Pawson,Match Report,,15.0,7.0,20.4,0.0,0,0,2023,Newcastle United
902,36,2023-04-08,15:00,Premier League,Matchweek 30,Sat,Away,W,2,1,Brentford,1.3,2.6,58.0,17107.0,Kieran Trippier,4-3-3,5-3-2,Chris Kavanagh,Match Report,,10.0,4.0,14.8,0.0,0,0,2023,Newcastle United
904,38,2023-04-23,14:00,Premier League,Matchweek 32,Sun,Home,W,6,1,Tottenham,3.7,1.0,56.0,52252.0,Kieran Trippier,4-3-3,4-3-3,David Coote,Match Report,,25.0,8.0,14.3,0.0,0,0,2023,Newcastle United
905,39,2023-04-27,19:45,Premier League,Matchweek 33,Thu,Away,W,4,1,Everton,2.4,0.9,60.0,39248.0,Kieran Trippier,4-3-3,4-3-3,Andre Marriner,Match Report,,15.0,7.0,14.3,0.0,0,0,2023,Newcastle United
906,40,2023-04-30,14:00,Premier League,Matchweek 34,Sun,Home,W,3,1,Southampton,4.3,0.8,63.0,52234.0,Kieran Trippier,4-3-3,4-4-2,Anthony Taylor,Match Report,,22.0,5.0,13.3,0.0,0,0,2023,Newcastle United
909,43,2023-05-18,19:30,Premier League,Matchweek 25,Thu,Home,W,4,1,Brighton,3.6,0.5,35.0,52122.0,Kieran Trippier,4-3-3,4-2-3-1,Robert Jones,Match Report,,22.0,8.0,13.3,1.0,0,0,2023,Newcastle United
