,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1065,1,2022-08-13,17:30,Premier League,Matchweek 2,Sat,Home,W,4,0,Manchester Utd,1.6,0.9,34.0,17051.0,Pontus Jansson,5-3-2,4-2-3-1,Stuart Attwell,Match Report,,13.0,7.0,18.6,1.0,0,0,2023,Brentford
1069,6,2022-09-03,15:00,Premier League,Matchweek 6,Sat,Home,W,5,2,Leeds United,2.3,1.7,32.0,17092.0,Pontus Jansson,4-3-3,4-2-3-1,Robert Jones,Match Report,,13.0,7.0,18.8,2.0,1,1,2023,Brentford
1073,10,2022-10-14,20:00,Premier League,Matchweek 11,Fri,Home,W,2,0,Brighton,1.5,1.9,28.0,17016.0,Ivan Toney,4-3-3,4-4-2,Michael Salisbury,Match Report,,6.0,1.0,16.3,0.0,1,1,2023,Brentford
1078,16,2022-11-12,12:30,Premier League,Matchweek 16,Sat,Away,W,2,1,Manchester City,1.3,1.6,26.0,52786.0,Ivan Toney,3-5-2,4-3-3,Peter Bankes,Match Report,,10.0,7.0,15.2,0.0,0,0,2023,Brentford
1080,18,2022-12-30,19:45,Premier League,Matchweek 18,Fri,Away,W,2,0,West Ham,1.6,1.3,37.0,62467.0,Christian Nørgaard,3-5-2,3-4-3,Darren England,Match Report,,9.0,6.0,13.4,1.0,0,0,2023,Brentford
1081,19,2023-01-02,17:30,Premier League,Matchweek 19,Mon,Home,W,3,1,Liverpool,1.6,0.9,28.0,17163.0,Christian Nørgaard,3-5-2,4-3-3,Stuart Attwell,Match Report,,10.0,7.0,10.5,0.0,0,0,2023,Brentford
1082,21,2023-01-14,17:30,Premier League,Matchweek 20,Sat,Home,W,2,0,Bournemouth,1.4,0.6,50.0,17031.0,Christian Nørgaard,4-3-3,4-4-1-1,Jarred Gillett,Match Report,,11.0,3.0,23.3,0.0,1,1,2023,Brentford
1084,23,2023-02-04,15:00,Premier League,Matchweek 22,Sat,Home,W,3,0,Southampton,2.0,0.7,49.0,17051.0,Christian Nørgaard,4-3-3,4-2-3-1,Darren Bond,Match Report,,14.0,3.0,12.1,0.0,0,0,2023,Brentford
1087,26,2023-03-06,20:00,Premier League,Matchweek 26,Mon,Home,W,3,2,Fulham,2.1,1.4,37.0,17025.0,Christian Nørgaard,4-3-3,4-2-3-1,Anthony Taylor,Match Report,,13.0,5.0,19.8,2.0,1,1,2023,Brentford
1089,28,2023-03-15,19:30,Premier League,Matchweek 7,Wed,Away,W,2,0,Southampton,1.9,0.5,34.0,30438.0,Christian Nørgaard,4-3-3,4-2-3-1,Michael Salisbury,Match Report,,11.0,4.0,18.3,0.0,0,0,2023,Brentford
1096,35,2023-04-26,19:45,Premier League,Matchweek 33,Wed,Away,W,2,0,Chelsea,1.1,1.3,29.0,39929.0,Ivan Toney,5-3-2,3-4-3,Andy Madley,Match Report,,7.0,1.0,11.5,0.0,0,0,2023,Brentford
1097,36,2023-04-29,15:00,Premier League,Matchweek 34,Sat,Home,W,2,1,Nott'ham Forest,1.6,0.7,68.0,17080.0,Ivan Toney,4-3-3,3-4-3,Peter Bankes,Match Report,,14.0,8.0,16.8,1.0,0,0,2023,Brentford
1099,38,2023-05-14,14:00,Premier League,Matchweek 36,Sun,Home,W,2,0,West Ham,3.4,0.2,53.0,17075.0,David Raya,4-3-3,4-2-3-1,Michael Oliver,Match Report,,24.0,9.0,12.8,0.0,0,0,2023,Brentford
1100,39,2023-05-20,12:30,Premier League,Matchweek 37,Sat,Away,W,3,1,Tottenham,1.2,1.7,39.0,61514.0,David Raya,4-3-3,4-4-2,Jarred Gillett,Match Report,,11.0,4.0,18.1,0.0,0,0,2023,Brentford
1101,40,2023-05-28,16:30,Premier League,Matchweek 38,Sun,Home,W,1,0,Manchester City,1.3,1.6,35.0,17120.0,David Raya,5-3-2,3-2-4-1,John Brooks,Match Report,,11.0,4.0,14.0,0.0,0,0,2023,Brentford
