,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
838,2,2022-08-22,20:00,Premier League,Matchweek 3,Mon,Home,W,2,1,Liverpool,1.8,1.3,30.0,74147.0,Bruno Fernandes,4-2-3-1,4-3-3,Michael Oliver,Match Report,,13.0,5.0,19.5,2.0,0,0,2023,Manchester United
839,3,2022-08-27,12:30,Premier League,Matchweek 4,Sat,Away,W,1,0,Southampton,1.1,1.4,51.0,31196.0,Bruno Fernandes,4-2-3-1,4-2-3-1,Andy Madley,Match Report,,11.0,4.0,15.5,1.0,0,0,2023,Manchester United
840,4,2022-09-01,20:00,Premier League,Matchweek 5,Thu,Away,W,1,0,Leicester City,1.5,0.7,47.0,32226.0,Bruno Fernandes,4-2-3-1,4-1-4-1,Craig Pawson,Match Report,,9.0,2.0,16.8,0.0,0,0,2023,Manchester United
841,5,2022-09-04,16:30,Premier League,Matchweek 6,Sun,Home,W,3,1,Arsenal,1.5,1.3,40.0,73431.0,Bruno Fernandes,4-2-3-1,4-3-3,Paul Tierney,Match Report,,10.0,6.0,15.5,0.0,0,0,2023,Manchester United
843,10,2022-10-09,19:00,Premier League,Matchweek 10,Sun,Away,W,2,1,Everton,1.4,0.6,60.0,39258.0,Bruno Fernandes,4-2-3-1,4-3-3,David Coote,Match Report,,12.0,4.0,18.8,0.0,0,0,2023,Manchester United
845,13,2022-10-19,20:15,Premier League,Matchweek 12,Wed,Home,W,2,0,Tottenham,1.5,0.6,52.0,73677.0,Bruno Fernandes,4-2-3-1,3-5-2,Simon Hooper,Match Report,,28.0,10.0,21.4,1.0,0,0,2023,Manchester United
847,16,2022-10-30,16:15,Premier League,Matchweek 14,Sun,Home,W,1,0,West Ham,1.2,1.1,53.0,73682.0,Harry Maguire,4-2-3-1,4-2-3-1,Chris Kavanagh,Match Report,,16.0,3.0,18.1,0.0,0,0,2023,Manchester United
849,20,2022-11-13,16:30,Premier League,Matchweek 16,Sun,Away,W,2,1,Fulham,2.5,1.4,47.0,24246.0,Bruno Fernandes,4-2-3-1,4-2-3-1,Paul Tierney,Match Report,,14.0,9.0,17.7,0.0,0,0,2023,Manchester United
850,22,2022-12-27,20:00,Premier League,Matchweek 17,Tue,Home,W,3,0,Nott'ham Forest,2.4,0.7,65.0,73608.0,Bruno Fernandes,4-2-3-1,4-3-3,Anthony Taylor,Match Report,,17.0,8.0,15.9,0.0,0,0,2023,Manchester United
851,23,2022-12-31,12:30,Premier League,Matchweek 18,Sat,Away,W,1,0,Wolves,2.0,0.7,54.0,31658.0,Bruno Fernandes,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,16.0,6.0,14.9,1.0,0,0,2023,Manchester United
852,24,2023-01-03,20:00,Premier League,Matchweek 19,Tue,Home,W,3,0,Bournemouth,2.2,0.6,58.0,73322.0,Harry Maguire,4-2-3-1,4-4-2,Michael Salisbury,Match Report,,18.0,6.0,16.7,2.0,0,0,2023,Manchester United
853,27,2023-01-14,12:30,Premier League,Matchweek 20,Sat,Home,W,2,1,Manchester City,1.7,0.6,30.0,75546.0,Bruno Fernandes,4-2-3-1,4-3-3,Stuart Attwell,Match Report,,8.0,3.0,14.8,0.0,0,0,2023,Manchester United
856,33,2023-02-04,15:00,Premier League,Matchweek 22,Sat,Home,W,2,1,Crystal Palace,2.0,1.3,52.0,73420.0,Bruno Fernandes,4-2-3-1,4-2-3-1,Andre Marriner,Match Report,,13.0,4.0,16.4,0.0,1,1,2023,Manchester United
858,35,2023-02-12,14:00,Premier League,Matchweek 23,Sun,Away,W,2,0,Leeds United,1.1,1.8,66.0,36919.0,Harry Maguire,4-2-3-1,4-2-3-1,Paul Tierney,Match Report,,11.0,5.0,16.4,0.0,0,0,2023,Manchester United
859,37,2023-02-19,14:00,Premier League,Matchweek 24,Sun,Home,W,3,0,Leicester City,4.4,1.6,57.0,73578.0,Bruno Fernandes,4-2-3-1,4-2-3-1,Stuart Attwell,Match Report,,26.0,8.0,15.5,1.0,0,0,2023,Manchester United
863,47,2023-04-05,20:00,Premier League,Matchweek 25,Wed,Home,W,1,0,Brentford,1.2,0.7,64.0,73309.0,Bruno Fernandes,4-2-3-1,5-3-2,John Brooks,Match Report,,18.0,3.0,19.9,1.0,0,0,2023,Manchester United
864,48,2023-04-08,12:30,Premier League,Matchweek 30,Sat,Home,W,2,0,Everton,3.4,1.0,63.0,73509.0,Harry Maguire,4-2-3-1,4-4-2,Michael Oliver,Match Report,,29.0,11.0,16.5,0.0,0,0,2023,Manchester United
865,50,2023-04-16,16:30,Premier League,Matchweek 31,Sun,Away,W,2,0,Nott'ham Forest,3.5,0.7,68.0,29435.0,Harry Maguire,4-2-3-1,3-4-1-2,Simon Hooper,Match Report,,22.0,7.0,15.4,1.0,0,0,2023,Manchester United
867,54,2023-04-30,14:00,Premier League,Matchweek 34,Sun,Home,W,1,0,Aston Villa,1.2,0.6,57.0,73592.0,Bruno Fernandes,4-1-4-1,4-2-3-1,Jarred Gillett,Match Report,,14.0,6.0,19.0,0.0,0,0,2023,Manchester United
870,57,2023-05-13,15:00,Premier League,Matchweek 36,Sat,Home,W,2,0,Wolves,3.2,0.3,48.0,73570.0,Bruno Fernandes,4-2-3-1,4-4-2,John Brooks,Match Report,,27.0,9.0,19.3,2.0,0,0,2023,Manchester United
871,58,2023-05-20,15:00,Premier League,Matchweek 37,Sat,Away,W,1,0,Bournemouth,1.4,1.0,59.0,10240.0,Bruno Fernandes,4-2-3-1,4-2-3-1,Chris Kavanagh,Match Report,,20.0,5.0,18.7,0.0,0,0,2023,Manchester United
872,59,2023-05-25,20:00,Premier League,Matchweek 32,Thu,Home,W,4,1,Chelsea,5.2,1.9,42.0,73561.0,Bruno Fernandes,4-2-3-1,4-3-3,Stuart Attwell,Match Report,,17.0,8.0,15.3,0.0,1,1,2023,Manchester United
873,60,2023-05-28,16:30,Premier League,Matchweek 38,Sun,Home,W,2,1,Fulham,2.9,1.8,53.0,73465.0,Harry Maguire,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,21.0,8.0,20.7,1.0,0,0,2023,Manchester United
