,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
954,5,2022-08-30,19:30,Premier League,Matchweek 5,Tue,Away,L,1,2,Fulham,1.4,0.7,61.0,22224.0,Lewis Dunk,3-5-2,4-2-3-1,Thomas Bramall,Match Report,,6.0,2.0,15.3,0.0,1,1,2023,Brighton and Hove Albion
957,8,2022-10-08,17:30,Premier League,Matchweek 10,Sat,Home,L,0,1,Tottenham,0.7,0.8,59.0,31498.0,Lewis Dunk,3-4-3,3-5-2,Tony Harrington,Match Report,,14.0,4.0,18.5,0.0,0,0,2023,Brighton and Hove Albion
958,9,2022-10-14,20:00,Premier League,Matchweek 11,Fri,Away,L,0,2,Brentford,1.9,1.5,72.0,17016.0,Lewis Dunk,4-4-2,4-3-3,Michael Salisbury,Match Report,,21.0,7.0,17.2,0.0,0,0,2023,Brighton and Hove Albion
960,11,2022-10-22,15:00,Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,0.5,1.6,52.0,53223.0,Lewis Dunk,3-4-1-2,4-3-3,Craig Pawson,Match Report,,8.0,2.0,19.8,0.0,0,0,2023,Brighton and Hove Albion
963,15,2022-11-13,14:00,Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,0.6,1.5,65.0,31581.0,Lewis Dunk,4-2-3-1,4-4-2,Chris Kavanagh,Match Report,,7.0,2.0,18.2,0.0,0,0,2023,Brighton and Hove Albion
965,18,2022-12-31,17:30,Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,1.2,2.9,68.0,31647.0,Lewis Dunk,4-2-3-1,4-3-3,Anthony Taylor,Match Report,,9.0,5.0,13.5,0.0,0,0,2023,Brighton and Hove Albion
971,26,2023-02-18,15:00,Premier League,Matchweek 24,Sat,Home,L,0,1,Fulham,2.2,0.3,65.0,31619.0,Lewis Dunk,4-2-3-1,4-2-3-1,Darren England,Match Report,,21.0,7.0,15.6,1.0,0,0,2023,Brighton and Hove Albion
977,34,2023-04-08,15:00,Premier League,Matchweek 30,Sat,Away,L,1,2,Tottenham,1.4,0.8,65.0,61405.0,Lewis Dunk,4-2-3-1,3-4-3,Stuart Attwell,Match Report,,17.0,4.0,16.4,0.0,0,0,2023,Brighton and Hove Albion
979,37,2023-04-26,19:30,Premier League,Matchweek 33,Wed,Away,L,1,3,Nott'ham Forest,2.3,2.4,74.0,28808.0,Lewis Dunk,4-2-3-1,3-4-3,Jarred Gillett,Match Report,,17.0,7.0,17.2,0.0,0,0,2023,Brighton and Hove Albion
982,40,2023-05-08,17:30,Premier League,Matchweek 35,Mon,Home,L,1,5,Everton,3.2,2.3,78.0,31567.0,Lewis Dunk,4-2-3-1,4-2-3-1,Simon Hooper,Match Report,,23.0,5.0,13.3,0.0,0,0,2023,Brighton and Hove Albion
984,42,2023-05-18,19:30,Premier League,Matchweek 25,Thu,Away,L,1,4,Newcastle Utd,0.5,3.6,65.0,52122.0,Lewis Dunk,4-2-3-1,4-3-3,Robert Jones,Match Report,,8.0,2.0,17.2,0.0,0,0,2023,Brighton and Hove Albion
987,45,2023-05-28,16:30,Premier League,Matchweek 38,Sun,Away,L,1,2,Aston Villa,1.4,2.8,59.0,,Pascal Groß,4-4-2,4-2-3-1,David Coote,Match Report,,8.0,4.0,18.2,0.0,0,0,2023,Brighton and Hove Albion
