,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1221,6,2022-09-03,15:00,Premier League,Matchweek 6,Sat,Home,W,1,0,Southampton,0.8,1.2,51.0,30546.0,Rúben Neves,4-3-3,4-2-3-1,John Brooks,Match Report,,7.0,2.0,12.9,0.0,0,0,2023,Wolverhampton Wanderers
1225,10,2022-10-15,15:00,Premier League,Matchweek 11,Sat,Home,W,1,0,Nott'ham Forest,1.3,1.5,58.0,31554.0,Rúben Neves,4-2-3-1,4-3-3,Thomas Bramall,Match Report,,8.0,1.0,16.8,0.0,1,1,2023,Wolverhampton Wanderers
1231,18,2022-12-26,15:00,Premier League,Matchweek 17,Mon,Away,W,2,1,Everton,0.8,1.7,42.0,39252.0,Rúben Neves,4-3-3,4-3-3,Craig Pawson,Match Report,,7.0,4.0,18.6,0.0,0,0,2023,Wolverhampton Wanderers
1234,23,2023-01-14,15:00,Premier League,Matchweek 20,Sat,Home,W,1,0,West Ham,0.9,1.1,58.0,31511.0,Rúben Neves,4-2-3-1,4-3-3,Simon Hooper,Match Report,,17.0,4.0,20.0,0.0,0,0,2023,Wolverhampton Wanderers
1236,26,2023-02-04,15:00,Premier League,Matchweek 22,Sat,Home,W,3,0,Liverpool,2.0,1.8,41.0,31664.0,Rúben Neves,4-4-2,4-3-3,Paul Tierney,Match Report,,12.0,5.0,18.3,0.0,0,0,2023,Wolverhampton Wanderers
1237,27,2023-02-11,15:00,Premier League,Matchweek 23,Sat,Away,W,2,1,Southampton,0.8,1.1,59.0,29751.0,Rúben Neves,4-2-3-1,5-3-2,Jarred Gillett,Match Report,,11.0,1.0,18.7,0.0,0,0,2023,Wolverhampton Wanderers
1241,31,2023-03-04,15:00,Premier League,Matchweek 26,Sat,Home,W,1,0,Tottenham,0.5,1.2,46.0,31585.0,Rúben Neves,4-2-3-1,3-4-3,Tim Robinson,Match Report,,8.0,5.0,21.0,0.0,0,0,2023,Wolverhampton Wanderers
1245,35,2023-04-08,15:00,Premier League,Matchweek 30,Sat,Home,W,1,0,Chelsea,0.6,1.1,38.0,31614.0,Max Kilman,4-4-2,4-3-3,Peter Bankes,Match Report,,9.0,4.0,24.2,0.0,0,0,2023,Wolverhampton Wanderers
1246,36,2023-04-15,15:00,Premier League,Matchweek 31,Sat,Home,W,2,0,Brentford,0.8,1.1,50.0,30769.0,Max Kilman,4-4-2,4-3-3,Paul Tierney,Match Report,,11.0,9.0,18.4,0.0,0,0,2023,Wolverhampton Wanderers
1248,38,2023-04-25,19:30,Premier League,Matchweek 33,Tue,Home,W,2,0,Crystal Palace,1.4,0.8,41.0,30294.0,Rúben Neves,4-4-2,4-3-3,Robert Jones,Match Report,,8.0,2.0,17.0,0.0,1,1,2023,Wolverhampton Wanderers
1250,40,2023-05-06,15:00,Premier League,Matchweek 35,Sat,Home,W,1,0,Aston Villa,0.8,1.5,38.0,31641.0,Rúben Neves,4-4-2,4-4-2,Stuart Attwell,Match Report,,6.0,2.0,17.6,0.0,0,0,2023,Wolverhampton Wanderers
