,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1033,9,2022-10-01,12:30,Premier League,Matchweek 9,Sat,Away,L,1,3,Arsenal,1.6,2.4,36.0,60278.0,Hugo Lloris,3-4-3,4-3-3,Anthony Taylor,Match Report,,6.0,2.0,19.9,0.0,1,1,2023,Tottenham Hotspur
1036,14,2022-10-19,20:15,Premier League,Matchweek 12,Wed,Away,L,0,2,Manchester Utd,0.6,1.5,48.0,73677.0,Hugo Lloris,3-5-2,4-2-3-1,Simon Hooper,Match Report,,9.0,2.0,14.9,0.0,0,0,2023,Tottenham Hotspur
1037,15,2022-10-23,16:30,Premier League,Matchweek 13,Sun,Home,L,1,2,Newcastle Utd,1.6,1.2,53.0,61726.0,Hugo Lloris,3-5-2,4-3-3,Jarred Gillett,Match Report,,17.0,4.0,16.9,0.0,0,0,2023,Tottenham Hotspur
1039,19,2022-11-06,16:30,Premier League,Matchweek 15,Sun,Home,L,1,2,Liverpool,1.2,1.2,47.0,62008.0,Hugo Lloris,5-3-2,4-1-2-1-2,Andy Madley,Match Report,,14.0,5.0,14.4,0.0,0,0,2023,Tottenham Hotspur
1042,23,2023-01-01,14:00,Premier League,Matchweek 18,Sun,Home,L,0,2,Aston Villa,0.7,1.0,59.0,61651.0,Hugo Lloris,3-4-3,4-4-2,John Brooks,Match Report,,6.0,1.0,15.2,1.0,0,0,2023,Tottenham Hotspur
1044,26,2023-01-15,16:30,Premier League,Matchweek 20,Sun,Home,L,0,2,Arsenal,1.6,1.8,51.0,61870.0,Hugo Lloris,3-4-3,4-3-3,Craig Pawson,Match Report,,17.0,7.0,16.3,1.0,0,0,2023,Tottenham Hotspur
1045,27,2023-01-19,20:00,Premier League,Matchweek 7,Thu,Away,L,2,4,Manchester City,0.8,2.3,42.0,53088.0,Hugo Lloris,3-4-3,4-2-3-1,Simon Hooper,Match Report,,9.0,3.0,16.5,0.0,0,0,2023,Tottenham Hotspur
1048,31,2023-02-11,15:00,Premier League,Matchweek 23,Sat,Away,L,1,4,Leicester City,1.3,1.7,51.0,32184.0,Harry Kane,3-4-3,4-2-3-1,Michael Salisbury,Match Report,,11.0,4.0,16.8,2.0,0,0,2023,Tottenham Hotspur
1051,36,2023-03-04,15:00,Premier League,Matchweek 26,Sat,Away,L,0,1,Wolves,1.2,0.5,54.0,31585.0,Harry Kane,3-4-3,4-2-3-1,Tim Robinson,Match Report,,21.0,6.0,20.6,2.0,0,0,2023,Tottenham Hotspur
1056,42,2023-04-15,15:00,Premier League,Matchweek 31,Sat,Home,L,2,3,Bournemouth,2.2,1.3,58.0,61369.0,Hugo Lloris,3-4-3,3-4-3,Andy Madley,Match Report,,24.0,8.0,17.9,1.0,0,0,2023,Tottenham Hotspur
1057,43,2023-04-23,14:00,Premier League,Matchweek 32,Sun,Away,L,1,6,Newcastle Utd,1.0,3.7,44.0,52252.0,Hugo Lloris,4-3-3,4-3-3,David Coote,Match Report,,11.0,3.0,17.2,0.0,0,0,2023,Tottenham Hotspur
1059,45,2023-04-30,16:30,Premier League,Matchweek 34,Sun,Away,L,3,4,Liverpool,2.0,2.2,33.0,53275.0,Harry Kane,3-4-3,4-3-3,Paul Tierney,Match Report,,10.0,6.0,20.1,0.0,0,0,2023,Tottenham Hotspur
1061,47,2023-05-13,15:00,Premier League,Matchweek 36,Sat,Away,L,1,2,Aston Villa,1.4,1.2,52.0,42164.0,Harry Kane,3-4-3,4-4-2,Peter Bankes,Match Report,,4.0,1.0,20.3,0.0,1,1,2023,Tottenham Hotspur
1062,48,2023-05-20,12:30,Premier League,Matchweek 37,Sat,Home,L,1,3,Brentford,1.7,1.2,61.0,61514.0,Harry Kane,4-4-2,4-3-3,Jarred Gillett,Match Report,,22.0,7.0,15.4,1.0,0,0,2023,Tottenham Hotspur
