,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1710,0,2021-08-14,12:30,Premier League,Matchweek 1,Sat,Home,W,5,1,Leeds United,1.5,0.5,49.0,72732.0,Harry Maguire,4-2-3-1,4-1-4-1,Paul Tierney,Match Report,,16.0,8.0,18.2,0.0,0,0,2022,Manchester United
1712,2,2021-08-29,16:30,Premier League,Matchweek 3,Sun,Away,W,1,0,Wolves,0.6,2.1,56.0,30621.0,Harry Maguire,4-2-3-1,3-4-3,Mike Dean,Match Report,,10.0,3.0,18.8,1.0,0,0,2022,Manchester United
1713,3,2021-09-11,15:00,Premier League,Matchweek 4,Sat,Home,W,4,1,Newcastle Utd,2.5,0.4,63.0,72732.0,Harry Maguire,4-2-3-1,5-4-1,Anthony Taylor,Match Report,,21.0,6.0,20.5,0.0,0,0,2022,Manchester United
1714,5,2021-09-19,14:00,Premier League,Matchweek 5,Sun,Away,W,2,1,West Ham,2.0,1.6,60.0,60000.0,Harry Maguire,4-2-3-1,4-4-2,Martin Atkinson,Match Report,,17.0,10.0,17.1,0.0,0,0,2022,Manchester United
1719,13,2021-10-30,17:30,Premier League,Matchweek 10,Sat,Away,W,3,0,Tottenham,1.5,1.0,42.0,60356.0,Harry Maguire,3-5-2,4-2-3-1,Stuart Attwell,Match Report,,10.0,4.0,17.9,0.0,0,0,2022,Manchester United
1723,19,2021-12-02,20:15,Premier League,Matchweek 14,Thu,Home,W,3,2,Arsenal,1.9,1.4,44.0,73123.0,Harry Maguire,4-2-3-1,4-4-1-1,Martin Atkinson,Match Report,,13.0,9.0,19.7,0.0,1,1,2022,Manchester United
1724,20,2021-12-05,14:00,Premier League,Matchweek 15,Sun,Home,W,1,0,Crystal Palace,0.9,0.5,61.0,73172.0,Harry Maguire,4-2-2-2,4-3-3,Craig Pawson,Match Report,,16.0,3.0,19.2,2.0,0,0,2022,Manchester United
1725,22,2021-12-11,17:30,Premier League,Matchweek 16,Sat,Away,W,1,0,Norwich City,2.0,1.2,52.0,27606.0,Harry Maguire,4-2-2-2,4-3-3,Darren England,Match Report,,12.0,4.0,19.2,2.0,1,1,2022,Manchester United
1727,24,2021-12-30,20:15,Premier League,Matchweek 20,Thu,Home,W,3,1,Burnley,2.4,1.1,57.0,73121.0,Harry Maguire,4-2-2-2,4-4-2,Jonathan Moss,Match Report,,18.0,6.0,17.5,1.0,0,0,2022,Manchester United
1730,28,2022-01-19,20:00,Premier League,Matchweek 17,Wed,Away,W,3,1,Brentford,2.3,2.3,56.0,17094.0,Bruno Fernandes,4-2-3-1,3-5-2,Andre Marriner,Match Report,,13.0,5.0,17.8,0.0,0,0,2022,Manchester United
1731,29,2022-01-22,15:00,Premier League,Matchweek 23,Sat,Home,W,1,0,West Ham,1.9,0.3,57.0,73130.0,Harry Maguire,4-2-3-1,4-2-3-1,Jonathan Moss,Match Report,,18.0,3.0,18.3,1.0,0,0,2022,Manchester United
1734,33,2022-02-15,20:15,Premier League,Matchweek 18,Tue,Home,W,2,0,Brighton,1.7,0.7,50.0,73012.0,Harry Maguire,4-2-3-1,4-1-2-1-2,Peter Bankes,Match Report,,19.0,7.0,19.7,2.0,0,0,2022,Manchester United
1735,34,2022-02-20,14:00,Premier League,Matchweek 26,Sun,Away,W,4,2,Leeds United,2.2,1.8,46.0,36715.0,Harry Maguire,4-2-3-1,4-2-3-1,Paul Tierney,Match Report,,15.0,9.0,14.3,0.0,0,0,2022,Manchester United
1738,38,2022-03-12,17:30,Premier League,Matchweek 29,Sat,Home,W,3,2,Tottenham,1.0,1.5,43.0,73458.0,Harry Maguire,4-2-3-1,3-4-3,Jonathan Moss,Match Report,,10.0,6.0,16.1,0.0,0,0,2022,Manchester United
1741,42,2022-04-16,15:00,Premier League,Matchweek 33,Sat,Home,W,3,2,Norwich City,1.9,1.5,61.0,73381.0,Harry Maguire,4-3-3,4-2-3-1,Andy Madley,Match Report,,20.0,9.0,17.3,1.0,0,0,2022,Manchester United
1745,46,2022-05-02,20:00,Premier League,Matchweek 35,Mon,Home,W,3,0,Brentford,2.0,0.6,63.0,73482.0,Bruno Fernandes,4-2-3-1,5-3-2,Chris Kavanagh,Match Report,,8.0,4.0,20.3,1.0,1,1,2022,Manchester United
