,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1675,4,2021-09-11,15:00,Premier League,Matchweek 4,Sat,Home,W,1,0,Norwich City,2.7,0.7,51.0,58000.0,Pierre-Emerick Aubameyang,4-2-3-1,4-3-3,Michael Oliver,Match Report,,30.0,6.0,16.9,1.0,0,0,2022,Arsenal
1676,5,2021-09-18,15:00,Premier League,Matchweek 5,Sat,Away,W,1,0,Burnley,1.1,1.0,54.0,20000.0,Pierre-Emerick Aubameyang,4-1-4-1,4-4-2,Anthony Taylor,Match Report,,13.0,3.0,20.7,1.0,0,0,2022,Arsenal
1677,7,2021-09-26,16:30,Premier League,Matchweek 6,Sun,Home,W,3,1,Tottenham,1.1,1.0,46.0,59919.0,Pierre-Emerick Aubameyang,4-2-3-1,4-3-3,Craig Pawson,Match Report,,12.0,7.0,17.7,0.0,0,0,2022,Arsenal
1680,10,2021-10-22,20:00,Premier League,Matchweek 9,Fri,Home,W,3,1,Aston Villa,2.7,1.4,53.0,59496.0,Pierre-Emerick Aubameyang,4-2-3-1,3-4-1-2,Craig Pawson,Match Report,,21.0,8.0,17.3,1.0,0,1,2022,Arsenal
1681,12,2021-10-30,12:30,Premier League,Matchweek 10,Sat,Away,W,2,0,Leicester City,0.7,1.3,36.0,32209.0,Pierre-Emerick Aubameyang,4-4-1-1,3-4-1-2,Michael Oliver,Match Report,,9.0,5.0,16.7,0.0,0,0,2022,Arsenal
1682,13,2021-11-07,14:00,Premier League,Matchweek 11,Sun,Home,W,1,0,Watford,1.6,0.5,60.0,59833.0,Pierre-Emerick Aubameyang,4-4-1-1,4-1-4-1,Kevin Friend,Match Report,,13.0,5.0,21.1,1.0,0,1,2022,Arsenal
1684,15,2021-11-27,12:30,Premier League,Matchweek 13,Sat,Home,W,2,0,Newcastle Utd,2.5,0.3,66.0,59886.0,Pierre-Emerick Aubameyang,4-4-1-1,4-4-2,Stuart Attwell,Match Report,,24.0,6.0,17.8,1.0,0,0,2022,Arsenal
1687,18,2021-12-11,15:00,Premier League,Matchweek 16,Sat,Home,W,3,0,Southampton,1.8,0.6,61.0,59653.0,Alexandre Lacazette,4-4-1-1,4-4-2,Jarred Gillett,Match Report,,15.0,5.0,15.7,0.0,0,0,2022,Arsenal
1688,19,2021-12-15,20:00,Premier League,Matchweek 17,Wed,Home,W,2,0,West Ham,2.8,0.4,55.0,59777.0,Alexandre Lacazette,4-4-1-1,4-2-3-1,Anthony Taylor,Match Report,,20.0,7.0,19.6,2.0,0,1,2022,Arsenal
1689,20,2021-12-18,17:30,Premier League,Matchweek 18,Sat,Away,W,4,1,Leeds United,3.5,1.6,49.0,36166.0,Alexandre Lacazette,4-2-3-1,4-2-3-1,Andre Marriner,Match Report,,21.0,12.0,16.7,0.0,0,0,2022,Arsenal
1690,22,2021-12-26,15:00,Premier League,Matchweek 19,Sun,Away,W,5,0,Norwich City,2.5,0.1,64.0,26940.0,Alexandre Lacazette,4-2-3-1,4-2-3-1,Graham Scott,Match Report,,15.0,5.0,17.7,1.0,1,1,2022,Arsenal
1693,28,2022-02-10,19:45,Premier League,Matchweek 24,Thu,Away,W,1,0,Wolves,1.8,0.8,42.0,31523.0,Alexandre Lacazette,4-2-3-1,3-4-3,Michael Oliver,Match Report,,12.0,2.0,17.2,0.0,0,0,2022,Arsenal
1694,29,2022-02-19,15:00,Premier League,Matchweek 26,Sat,Home,W,2,1,Brentford,1.7,0.6,66.0,59249.0,Alexandre Lacazette,4-2-3-1,3-5-2,Jonathan Moss,Match Report,,24.0,7.0,16.0,0.0,0,0,2022,Arsenal
1695,30,2022-02-24,19:45,Premier League,Matchweek 20,Thu,Home,W,2,1,Wolves,3.1,1.0,56.0,59888.0,Alexandre Lacazette,4-2-3-1,3-4-3,Martin Atkinson,Match Report,,26.0,5.0,15.6,1.0,0,0,2022,Arsenal
1696,31,2022-03-06,14:00,Premier League,Matchweek 28,Sun,Away,W,3,2,Watford,1.0,1.0,56.0,21142.0,Alexandre Lacazette,4-2-3-1,4-3-3,Craig Pawson,Match Report,,16.0,4.0,17.3,0.0,0,0,2022,Arsenal
1697,32,2022-03-13,16:30,Premier League,Matchweek 29,Sun,Home,W,2,0,Leicester City,2.4,0.4,46.0,60111.0,Alexandre Lacazette,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,,20.0,6.0,16.2,0.0,1,1,2022,Arsenal
1699,34,2022-03-19,12:30,Premier League,Matchweek 30,Sat,Away,W,1,0,Aston Villa,1.3,0.5,53.0,41956.0,Alexandre Lacazette,4-2-3-1,4-3-2-1,Andy Madley,Match Report,,10.0,3.0,19.5,0.0,0,0,2022,Arsenal
1703,38,2022-04-20,19:45,Premier League,Matchweek 25,Wed,Away,W,4,2,Chelsea,2.0,0.7,33.0,32249.0,Martin Ødegaard,4-2-3-1,3-4-1-2,Jonathan Moss,Match Report,,13.0,3.0,19.5,0.0,1,1,2022,Arsenal
1704,39,2022-04-23,12:30,Premier League,Matchweek 34,Sat,Home,W,3,1,Manchester Utd,2.3,1.8,54.0,60223.0,Martin Ødegaard,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,13.0,6.0,19.3,1.0,1,1,2022,Arsenal
1705,40,2022-05-01,16:30,Premier League,Matchweek 35,Sun,Away,W,2,1,West Ham,0.9,0.5,43.0,59959.0,Martin Ødegaard,4-2-3-1,4-2-3-1,Mike Dean,Match Report,,13.0,7.0,19.3,0.0,0,0,2022,Arsenal
1706,41,2022-05-08,14:00,Premier League,Matchweek 36,Sun,Home,W,2,1,Leeds United,2.0,0.3,64.0,60108.0,Martin Ødegaard,4-2-3-1,4-2-3-1,Chris Kavanagh,Match Report,,19.0,9.0,14.3,2.0,0,0,2022,Arsenal
1709,44,2022-05-22,16:00,Premier League,Matchweek 38,Sun,Home,W,5,1,Everton,4.2,1.1,73.0,60201.0,Martin Ødegaard,4-2-3-1,5-4-1,Andre Marriner,Match Report,,25.0,8.0,17.0,0.0,1,1,2022,Arsenal
