,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2252,12,2021-11-06,15:00,Premier League,Matchweek 11,Sat,Away,W,2,1,Brentford,1.2,2.5,36.0,16837.0,Ben Gibson,4-2-3-1,3-5-2,Jarred Gillett,Match Report,,8.0,4.0,25.6,1.0,1,1,2022,Norwich City
2253,13,2021-11-20,15:00,Premier League,Matchweek 12,Sat,Home,W,2,1,Southampton,0.5,1.0,38.0,26885.0,Grant Hanley,4-3-3,4-4-2,Martin Atkinson,Match Report,,8.0,4.0,16.3,0.0,0,0,2022,Norwich City
2262,23,2022-01-15,15:00,Premier League,Matchweek 22,Sat,Home,W,2,1,Everton,1.0,0.6,41.0,26629.0,Grant Hanley,4-4-2,4-4-2,Andy Madley,Match Report,,14.0,3.0,21.5,0.0,0,0,2022,Norwich City
2263,24,2022-01-21,20:00,Premier League,Matchweek 23,Fri,Away,W,3,0,Watford,1.1,1.2,33.0,20782.0,Grant Hanley,4-4-2,4-3-3,Mike Dean,Match Report,,7.0,2.0,15.7,1.0,0,0,2022,Norwich City
2272,35,2022-04-10,14:00,Premier League,Matchweek 32,Sun,Home,W,2,0,Burnley,1.7,1.7,45.0,26361.0,Grant Hanley,4-2-3-1,4-4-2,Michael Oliver,Match Report,,17.0,6.0,19.4,0.0,0,0,2022,Norwich City
