,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2128,0,2021-08-14,12:30,Premier League,Matchweek 1,Sat,Away,L,1,5,Manchester Utd,0.5,1.5,51.0,72732.0,Liam Cooper,4-1-4-1,4-2-3-1,Paul Tierney,Match Report,,10.0,3.0,21.3,0.0,0,0,2022,Leeds United
2131,4,2021-09-12,16:30,Premier League,Matchweek 4,Sun,Home,L,0,3,Liverpool,1.2,4.3,44.0,36507.0,Liam Cooper,4-1-4-1,4-3-3,Craig Pawson,Match Report,,9.0,4.0,15.2,0.0,0,0,2022,Leeds United
2133,7,2021-09-25,15:00,Premier League,Matchweek 6,Sat,Home,L,1,2,West Ham,1.2,1.6,53.0,36417.0,Liam Cooper,4-1-4-1,4-2-3-1,Kevin Friend,Match Report,,15.0,5.0,19.5,0.0,0,0,2022,Leeds United
2135,9,2021-10-16,15:00,Premier League,Matchweek 8,Sat,Away,L,0,1,Southampton,0.2,1.9,54.0,30506.0,Liam Cooper,3-3-3-1,4-4-2,David Coote,Match Report,,3.0,0.0,21.7,0.0,0,0,2022,Leeds United
2139,14,2021-11-21,16:30,Premier League,Matchweek 12,Sun,Away,L,1,2,Tottenham,1.4,2.1,57.0,58989.0,Liam Cooper,3-3-3-1,3-4-3,Andre Marriner,Match Report,,18.0,7.0,21.4,1.0,0,0,2022,Leeds United
2143,18,2021-12-11,15:00,Premier League,Matchweek 16,Sat,Away,L,2,3,Chelsea,1.4,2.5,43.0,39959.0,Luke Ayling,4-3-1-2,3-4-3,Chris Kavanagh,Match Report,,11.0,4.0,19.4,2.0,1,1,2022,Leeds United
2144,19,2021-12-14,20:00,Premier League,Matchweek 17,Tue,Away,L,0,7,Manchester City,0.3,3.1,37.0,52401.0,Luke Ayling,4-2-3-1,4-2-3-1,Paul Tierney,Match Report,,6.0,3.0,25.3,1.0,0,0,2022,Leeds United
2145,20,2021-12-18,17:30,Premier League,Matchweek 18,Sat,Home,L,1,4,Arsenal,1.6,3.5,51.0,36166.0,Luke Ayling,4-2-3-1,4-2-3-1,Andre Marriner,Match Report,,8.0,1.0,24.8,0.0,1,1,2022,Leeds United
2148,24,2022-01-22,15:00,Premier League,Matchweek 23,Sat,Home,L,0,1,Newcastle Utd,0.7,0.9,62.0,36405.0,Luke Ayling,4-2-3-1,4-3-3,Chris Kavanagh,Match Report,,13.0,4.0,16.1,0.0,0,0,2022,Leeds United
2150,26,2022-02-12,15:00,Premier League,Matchweek 25,Sat,Away,L,0,3,Everton,0.3,2.7,58.0,39150.0,Luke Ayling,3-3-3-1,4-4-2,Graham Scott,Match Report,,7.0,0.0,24.1,0.0,0,0,2022,Leeds United
2151,27,2022-02-20,14:00,Premier League,Matchweek 26,Sun,Home,L,2,4,Manchester Utd,1.8,2.2,54.0,36715.0,Luke Ayling,4-2-3-1,4-2-3-1,Paul Tierney,Match Report,,16.0,6.0,19.3,0.0,0,0,2022,Leeds United
2152,28,2022-02-23,19:45,Premier League,Matchweek 19,Wed,Away,L,0,6,Liverpool,0.2,5.9,37.0,53018.0,Luke Ayling,4-1-4-1,4-3-3,Michael Oliver,Match Report,,3.0,2.0,21.1,0.0,0,0,2022,Leeds United
2153,29,2022-02-26,12:30,Premier League,Matchweek 27,Sat,Home,L,0,4,Tottenham,1.5,1.9,50.0,36599.0,Luke Ayling,4-1-4-1,3-4-3,Craig Pawson,Match Report,,19.0,2.0,18.0,1.0,0,0,2022,Leeds United
2154,30,2022-03-05,12:30,Premier League,Matchweek 28,Sat,Away,L,0,1,Leicester City,1.7,0.4,49.0,32236.0,Luke Ayling,4-2-3-1,4-3-3,David Coote,Match Report,,19.0,4.0,13.3,0.0,0,0,2022,Leeds United
2155,31,2022-03-10,19:45,Premier League,Matchweek 20,Thu,Home,L,0,3,Aston Villa,0.2,1.5,51.0,36400.0,Luke Ayling,4-2-3-1,4-3-1-2,Simon Hooper,Match Report,,4.0,1.0,22.5,0.0,0,0,2022,Leeds United
2161,37,2022-04-30,17:30,Premier League,Matchweek 35,Sat,Home,L,0,4,Manchester City,1.3,2.4,42.0,35771.0,Luke Ayling,5-4-1,4-2-3-1,Paul Tierney,Match Report,,7.0,1.0,12.2,0.0,0,0,2022,Leeds United
2162,38,2022-05-08,14:00,Premier League,Matchweek 36,Sun,Away,L,1,2,Arsenal,0.3,2.0,36.0,60108.0,Luke Ayling,4-2-3-1,4-2-3-1,Chris Kavanagh,Match Report,,3.0,2.0,11.0,0.0,0,0,2022,Leeds United
2163,39,2022-05-11,19:30,Premier League,Matchweek 33,Wed,Home,L,0,3,Chelsea,0.4,1.3,33.0,36549.0,Liam Cooper,5-4-1,3-4-3,Anthony Taylor,Match Report,,5.0,0.0,19.3,0.0,0,0,2022,Leeds United
